Unnamed: 0	chrom	end	start	strand	disruption_SCD	insertion_SCD	orientation	background_index	flank_bp	spacer_bp
1023	chr2	152887412	152887393	-	5.78	4.652	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1024	chr4	153481137	153481118	-	5.766	3.3	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1025	chr8	72239706	72239687	-	5.754	5.32	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1026	chr18	65750236	65750217	-	5.703	2.543	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1027	chr6	61311882	61311863	-	5.68	7.43	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1028	chr18	46143625	46143606	+	5.676	6.477	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1029	chr6	120836118	120836099	+	5.64	7.797	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1030	chr6	100563990	100563971	-	5.625	4.164	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1031	chr3	13475098	13475079	-	5.61	1.948	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1032	chr2	132262968	132262949	+	5.6	7.164	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1033	chr11	103334169	103334150	+	5.594	12.02	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1034	chr6	54255029	54255010	+	5.586	4.35	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1035	chr13	101711018	101710999	+	5.543	9.15	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1036	chr5	39644761	39644742	-	5.54	3.531	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1037	chr8	90795201	90795182	-	5.516	4.996	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1038	chr18	23162646	23162627	+	5.51	1.562	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1039	chr16	78165563	78165544	+	5.477	7.39	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1040	chr2	96584106	96584087	-	5.44	3.29	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1041	chr12	72070473	72070454	+	5.426	11.336	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1042	chr12	24708691	24708672	+	5.414	9.914	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1043	chr8	92367135	92367116	-	5.406	6.984	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1044	chr17	83866777	83866758	+	5.4	23.0	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1045	chr13	55322636	55322617	-	5.4	7.0	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1046	chr6	88893771	88893752	-	5.395	16.78	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1047	chr19	8718731	8718712	-	5.383	8.6	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1048	chr12	59220179	59220160	-	5.38	2.5	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1049	chr14	60784526	60784507	+	5.367	16.06	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1050	chr3	153658591	153658572	+	5.33	6.258	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1051	chr9	77386949	77386930	-	5.312	12.24	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1052	chr10	83219903	83219884	+	5.312	6.188	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1053	chr6	15176967	15176948	-	5.31	2.947	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1054	chr2	152604207	152604188	-	5.27	19.44	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1055	chr2	39003369	39003350	-	5.26	1.671	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1056	chr16	31425707	31425688	-	5.254	13.484	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1057	chr5	137503018	137502999	-	5.227	3.691	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1058	chr18	13973086	13973067	-	5.207	0.71	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1059	chr17	68849016	68848997	-	5.2	1.891	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1060	chr2	128408931	128408912	-	5.19	8.72	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1061	chr14	97559790	97559771	-	5.16	2.041	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1062	chr8	67903864	67903845	-	5.13	6.113	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1063	chr14	56888181	56888162	-	5.125	3.316	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1064	chr4	132198465	132198446	+	5.125	11.19	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1065	chr2	39005861	39005842	-	5.12	3.883	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1066	chr7	137471679	137471660	-	5.1	19.97	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1067	chr6	64949075	64949056	+	5.09	5.168	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1068	chr18	16821148	16821129	+	5.043	1.935	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1069	chr2	93813566	93813547	+	5.04	13.086	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1070	chr6	126481478	126481459	-	5.023	10.89	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1071	chr1	181881093	181881074	-	4.984	10.19	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1072	chr6	108065822	108065803	-	4.977	6.67	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1073	chr4	88550373	88550354	+	4.938	4.04	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1074	chr5	137502167	137502148	+	4.867	8.81	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1075	chr8	77618148	77618129	-	4.86	4.188	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1076	chr7	120098024	120098005	+	4.855	7.22	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1077	chr2	75152706	75152687	-	4.824	10.55	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1078	chr11	87950193	87950174	+	4.78	11.09	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1079	chr11	94598936	94598917	-	4.746	10.49	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1080	chr1	10229119	10229100	+	4.746	0.972	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1081	chr7	143476888	143476869	+	4.746	8.89	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1082	chr9	102607693	102607674	-	4.715	3.604	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1083	chr8	32009749	32009730	+	4.71	6.785	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1084	chr3	99262117	99262098	-	4.707	1.889	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1085	chr18	75607987	75607968	+	4.664	23.11	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1086	chr7	75380211	75380192	-	4.64	2.41	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1087	chr3	135863108	135863089	+	4.64	3.164	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1088	chr4	87369015	87368996	-	4.625	9.125	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1089	chr8	84639535	84639516	+	4.605	13.88	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1090	chr15	74524301	74524282	+	4.586	13.7	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1091	chr17	57007316	57007297	-	4.582	9.42	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1092	chr11	30893985	30893966	+	4.547	0.9004	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1093	chr19	57360190	57360171	-	4.543	2.654	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1094	chr8	110102657	110102638	-	4.53	9.24	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1095	chr7	135389259	135389240	-	4.53	9.336	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1096	chr4	152527530	152527511	+	4.516	13.99	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1097	chr13	103710441	103710422	+	4.5	4.57	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1098	chr10	120896053	120896034	+	4.5	2.322	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1099	chr18	5155632	5155613	-	4.484	6.39	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1100	chr12	80141693	80141674	-	4.45	17.05	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1101	chr5	118763566	118763547	-	4.418	12.81	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1102	chr12	14150175	14150156	+	4.406	3.688	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1103	chr10	128990300	128990281	-	4.4	8.03	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1104	chr10	30834038	30834019	-	4.37	4.473	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1105	chr6	50618483	50618464	+	4.367	12.766	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1106	chr15	9748972	9748953	-	4.36	3.496	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1107	chr16	92308164	92308145	-	4.355	11.22	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1108	chr2	9881964	9881945	-	4.355	2.918	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1109	chr8	123106089	123106070	+	4.336	8.18	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1110	chr5	98346264	98346245	+	4.324	2.342	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1111	chr10	40249841	40249822	-	4.316	12.23	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1112	chr3	141457685	141457666	+	4.312	4.707	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1113	chr9	40192620	40192601	-	4.3	2.145	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1114	chr9	72448248	72448229	+	4.29	7.78	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1115	chr13	24316809	24316790	-	4.273	3.682	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1116	chr1	50927249	50927230	+	4.258	4.5	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1117	chr11	102690417	102690398	-	4.223	12.195	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1118	chr4	116627141	116627122	+	4.207	6.52	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1119	chr15	76198817	76198798	+	4.164	10.72	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1120	chr15	12113620	12113601	-	4.156	3.312	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1121	chr1	115675059	115675040	+	4.152	5.223	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1122	chr2	34644807	34644788	-	4.15	8.266	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1123	chr2	166084974	166084955	-	4.133	18.12	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1124	chr11	21571906	21571887	-	4.13	2.105	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1125	chr15	9449709	9449690	-	4.062	0.543	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1126	chr5	92664520	92664501	-	4.055	3.326	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1127	chr12	77001216	77001197	+	4.043	1.105	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1128	chr6	93757507	93757488	-	4.01	5.273	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1129	chr19	56302794	56302775	+	4.01	3.797	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1130	chr13	71954038	71954019	-	4.008	1.19	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1131	chr4	17852015	17851996	-	4.0	0.8535	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1132	chr18	39136126	39136107	+	3.992	1.932	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1133	chr1	153489234	153489215	-	3.99	7.715	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1134	chr9	66136172	66136153	-	3.988	5.383	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1135	chr11	109621431	109621412	-	3.979	11.484	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1136	chr13	91723318	91723299	+	3.959	5.49	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1137	chr13	3642291	3642272	-	3.959	4.75	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1138	chr13	47304770	47304751	+	3.957	6.746	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1139	chr2	121144456	121144437	+	3.953	4.504	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1140	chr13	93772223	93772204	-	3.928	3.56	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1141	chr10	70967079	70967060	+	3.916	4.88	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1142	chr13	59417085	59417066	-	3.91	5.0	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1143	chr7	102484972	102484953	-	3.883	7.0	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1144	chr5	38235667	38235648	-	3.879	10.78	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1145	chr14	56885401	56885382	+	3.87	2.412	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1146	chr11	75170669	75170650	-	3.861	7.984	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1147	chr11	77980417	77980398	+	3.846	9.5	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1148	chr9	94738712	94738693	+	3.828	14.92	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1149	chr6	140466500	140466481	-	3.816	3.785	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1150	chr19	57361025	57361006	-	3.814	6.484	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1151	chr12	58972459	58972440	+	3.777	2.135	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1152	chr2	61490636	61490617	+	3.775	5.23	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1153	chr4	44310651	44310632	+	3.762	4.973	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1154	chr11	52766147	52766128	+	3.734	1.83	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1155	chr13	72627587	72627568	-	3.717	4.066	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1156	chr9	23012459	23012440	-	3.71	1.704	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1157	chr16	31427924	31427905	-	3.705	3.383	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1158	chr12	29895773	29895754	+	3.691	1.481	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1159	chr9	73154557	73154538	+	3.666	9.1	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1160	chr1	127484437	127484418	-	3.66	8.8	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1161	chr9	107566236	107566217	+	3.656	7.098	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1162	chr2	68118338	68118319	+	3.652	4.36	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1163	chr11	11140836	11140817	-	3.629	13.69	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1164	chr12	74014936	74014917	-	3.627	5.97	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1165	chr7	138396301	138396282	-	3.621	0.934	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1166	chr14	103534605	103534586	+	3.617	5.312	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1167	chr10	115164112	115164093	-	3.613	3.031	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1168	chr7	119019764	119019745	+	3.598	7.113	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1169	chr13	96389525	96389506	-	3.588	1.339	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1170	chr14	74723724	74723705	-	3.586	5.766	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1171	chr14	55114114	55114095	-	3.57	7.387	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1172	chr9	62784468	62784449	+	3.562	12.84	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1173	chr10	127678167	127678148	-	3.541	2.129	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1174	chr17	55948218	55948199	-	3.535	4.3	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1175	chr11	78183263	78183244	-	3.525	12.305	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1176	chr6	59207403	59207384	-	3.508	1.477	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1177	chr6	135416919	135416900	+	3.498	4.027	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1178	chr5	122104403	122104384	+	3.492	11.98	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1179	chr13	37971068	37971049	-	3.482	3.088	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1180	chr5	114612410	114612391	+	3.48	13.6	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1181	chr10	114442226	114442207	+	3.46	2.104	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1182	chr2	145655527	145655508	-	3.44	2.05	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1183	chr7	109507351	109507332	-	3.418	1.832	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1184	chr16	10009965	10009946	+	3.402	4.965	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1185	chr14	67969032	67969013	-	3.385	5.523	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1186	chr5	140744055	140744036	-	3.348	10.35	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1187	chr1	56984334	56984315	+	3.338	2.584	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1188	chr2	137110782	137110763	+	3.328	1.323	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1189	chr16	22267525	22267506	+	3.322	1.262	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1190	chr16	4884595	4884576	-	3.3	2.822	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1191	chr5	19458406	19458387	-	3.291	6.625	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1192	chr1	84697217	84697198	-	3.29	7.492	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1193	chr14	122903088	122903069	-	3.29	2.205	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1194	chr7	64056729	64056710	-	3.273	1.214	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1195	chr9	71624061	71624042	-	3.273	15.39	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1196	chr9	96885958	96885939	-	3.271	10.016	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1197	chr18	46964733	46964714	-	3.266	8.555	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1198	chr3	122638475	122638456	+	3.26	4.82	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1199	chr9	94733848	94733829	+	3.256	3.768	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1200	chr1	167938404	167938385	-	3.25	6.79	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1201	chr1	180811841	180811822	+	3.244	6.383	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1202	chr10	42760472	42760453	+	3.229	1.784	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1203	chr18	20598347	20598328	+	3.213	4.758	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1204	chr17	71909305	71909286	+	3.203	3.572	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1205	chr1	34459898	34459879	+	3.193	3.389	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1206	chr4	117202234	117202215	-	3.191	9.61	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1207	chr15	101313974	101313955	-	3.178	2.96	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1208	chr16	13438138	13438119	+	3.176	1.241	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1209	chr7	114878499	114878480	+	3.174	1.604	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1210	chr11	109866735	109866716	+	3.166	2.812	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1211	chr3	123509329	123509310	+	3.162	5.67	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1212	chr3	114085881	114085862	-	3.146	0.5283	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1213	chr4	120149384	120149365	-	3.145	8.09	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1214	chr16	4549594	4549575	-	3.137	11.12	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1215	chr15	78872224	78872205	+	3.133	9.35	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1216	chr12	57231261	57231242	-	3.127	3.32	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1217	chr9	71624949	71624930	-	3.125	15.0	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1218	chr4	18963859	18963840	-	3.12	4.01	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1219	chr8	40913366	40913347	-	3.115	1.625	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1220	chr5	21645240	21645221	-	3.11	1.259	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1221	chr10	68357244	68357225	+	3.094	1.353	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1222	chr2	93812077	93812058	-	3.06	11.82	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1223	chr12	75669431	75669412	-	3.05	4.1	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1224	chr1	12844023	12844004	+	3.033	4.33	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1225	chr12	86697142	86697123	+	3.025	6.996	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1226	chr9	98033678	98033659	+	3.021	1.525	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1227	chr19	37946902	37946883	+	3.02	4.082	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1228	chr9	75271676	75271657	+	3.01	4.42	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1229	chr11	55162881	55162862	+	2.996	3.625	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1230	chr17	25274339	25274320	-	2.984	4.45	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1231	chr6	108065317	108065298	+	2.984	5.535	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1232	chr7	5071749	5071730	-	2.928	2.754	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1233	chr3	152477906	152477887	-	2.922	3.295	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1234	chr5	28090770	28090751	-	2.922	2.412	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1235	chr14	78282622	78282603	+	2.91	2.186	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1236	chr14	88480122	88480103	-	2.906	3.236	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1237	chr7	107569047	107569028	+	2.902	1.588	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1238	chr3	83777088	83777069	-	2.879	3.992	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1239	chr8	48550865	48550846	+	2.871	0.592	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1240	chr7	132575955	132575936	-	2.855	4.473	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1241	chr14	79769127	79769108	-	2.852	4.36	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1242	chr17	69974245	69974226	-	2.799	1.284	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1243	chr12	66284211	66284192	-	2.793	5.484	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1244	chr6	83796902	83796883	-	2.785	3.35	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1245	chr9	44108077	44108058	+	2.785	11.375	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1246	chr11	116023924	116023905	+	2.777	6.906	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1247	chr3	86779824	86779805	-	2.775	8.64	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1248	chr19	46056202	46056183	+	2.77	5.27	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1249	chr10	108210181	108210162	-	2.762	0.674	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
1250	chr8	27001386	27001367	+	0.4329	0.4077	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>	0	30	60
