	chrom	start	end	region	is_bad_bin	log2_insulation_score_200000	n_valid_pixels_200000	boundary_strength_200000	is_boundary_200000
3230	chr12	117780000	117790000	chr12	False	-0.5159394290940245	397.0	1.1506548991857146	True
3231	chr12	118380000	118390000	chr12	True	-0.2589129723918047	361.0	0.6209968788153952	True
3232	chr13	3640000	3650000	chr13	False	-0.3826187622574372	337.0	1.2274115692761003	True
3233	chr13	4000000	4010000	chr13	False	-0.2431952873315229	358.0	0.9111848553698892	True
3234	chr13	4300000	4310000	chr13	False	-0.2391076268858232	397.0	0.839255947363988	True
3235	chr13	4630000	4640000	chr13	True	-1.009386038856651	361.0	1.350007378468776	True
3236	chr13	5900000	5910000	chr13	False	-0.0684510682731846	397.0	0.3655039623226417	True
3237	chr13	6510000	6520000	chr13	False	-0.9636764951055312	397.0	1.288420829653636	True
3238	chr13	6730000	6740000	chr13	True	-0.700400574553995	324.0	0.3351478490738724	True
3239	chr13	7660000	7670000	chr13	False	-0.1508255976198901	397.0	0.3217830733797084	True
3240	chr13	8800000	8810000	chr13	False	-1.0560843274571277	357.0	1.5609884116267665	True
3241	chr13	9170000	9180000	chr13	False	-0.5968460905935253	397.0	0.6006452091350437	True
3242	chr13	9850000	9860000	chr13	True	-1.3138058051413408	342.0	1.9681598971215373	True
3243	chr13	10550000	10560000	chr13	False	-0.1211102215511696	397.0	0.3908496219849003	True
3244	chr13	11720000	11730000	chr13	False	-0.2665356913196955	397.0	0.822768603586516	True
3245	chr13	12150000	12160000	chr13	False	-0.1969151378506371	397.0	0.5292932539643734	True
3246	chr13	12390000	12400000	chr13	False	-0.0260260679184485	397.0	0.3814834587256383	True
3247	chr13	13940000	13950000	chr13	True	-0.5538424544072856	323.0	0.974543087581307	True
3248	chr13	14190000	14200000	chr13	False	-0.3360250151897281	397.0	0.3354059308299453	True
3249	chr13	14630000	14640000	chr13	False	-1.1349545512220176	377.0	1.7836326152501298	True
3250	chr13	15320000	15330000	chr13	False	-0.1662499196424341	377.0	0.4571011537500629	True
3251	chr13	15760000	15770000	chr13	False	-0.7062950653725502	397.0	0.3249491356244258	True
3252	chr13	16000000	16010000	chr13	False	-0.8648837160564231	397.0	1.1465582095269256	True
3253	chr13	16500000	16510000	chr13	True	-0.1330218257732069	342.0	0.3525650494160361	True
3254	chr13	17050000	17060000	chr13	False	-0.1320954019581193	358.0	0.2637311105578826	True
3255	chr13	17680000	17690000	chr13	False	-1.0045200257466738	397.0	1.3190032794459885	True
3256	chr13	18030000	18040000	chr13	False	-0.599149596453272	397.0	0.7092305724501664	True
3257	chr13	18850000	18860000	chr13	False	-0.484830358325758	377.0	0.7607972886316903	True
3258	chr13	19310000	19320000	chr13	True	-0.4277219208202519	306.0	0.7790915387612973	True
3259	chr13	19690000	19700000	chr13	False	-0.9901106208615288	397.0	1.4029424850089844	True
3260	chr13	19970000	19980000	chr13	False	-0.13197035944246	377.0	0.4822299530581125	True
3261	chr13	20290000	20300000	chr13	False	-0.8106357542508918	397.0	1.1541202213423971	True
3262	chr13	20560000	20570000	chr13	False	-0.0691628521396888	357.0	0.4020465164528045	True
3263	chr13	21150000	21160000	chr13	False	-0.8045835617824508	397.0	1.0158267061979676	True
3264	chr13	21330000	21340000	chr13	False	-0.2469393206540551	397.0	0.2596364325520087	True
3265	chr13	21710000	21720000	chr13	False	-1.0391437470114635	317.0	0.6048108955326451	True
3266	chr13	21800000	21810000	chr13	True	-1.3283813783388467	304.0	2.158957102621647	True
3267	chr13	23260000	23270000	chr13	True	-0.5086364018972502	323.0	0.7483536528567556	True
3268	chr13	23400000	23410000	chr13	False	-0.4240681814041203	377.0	0.5826335409518331	True
3269	chr13	23530000	23540000	chr13	False	-0.655190617898611	377.0	0.5969208283564434	True
3270	chr13	23760000	23770000	chr13	False	-1.0203540019854065	377.0	1.5976931596123918	True
3271	chr13	24310000	24320000	chr13	False	-0.4569539380745641	397.0	0.9193163002963272	True
3272	chr13	24730000	24740000	chr13	False	-0.3643137502537331	397.0	0.2709646057157567	True
3273	chr13	25010000	25020000	chr13	False	-0.5146869648867302	397.0	0.5843175795795196	True
3274	chr13	25540000	25550000	chr13	False	-0.5617716979054184	397.0	0.7412183697849902	True
3275	chr13	25920000	25930000	chr13	False	-0.5067647474535202	397.0	0.6577221306175007	True
3276	chr13	26440000	26450000	chr13	True	-0.4195488085832343	342.0	0.5053419839736039	True
3277	chr13	26830000	26840000	chr13	True	-0.3468823593824306	342.0	0.3773208812323664	True
3278	chr13	27930000	27940000	chr13	True	-0.5422961147723497	272.0	0.6983709043452905	True
3279	chr13	28270000	28280000	chr13	False	-0.3216261151827135	397.0	0.4826207952729213	True
3280	chr13	28960000	28970000	chr13	False	-0.5658524240058201	397.0	0.6596637207626289	True
3281	chr13	29850000	29860000	chr13	False	-0.8766124398729781	377.0	1.1261287937989977	True
3282	chr13	30260000	30270000	chr13	False	-0.253584510216879	377.0	0.3320783469219074	True
3283	chr13	30540000	30550000	chr13	False	-0.7729751111076597	377.0	1.0153709154996395	True
3284	chr13	31000000	31010000	chr13	False	-0.3755369681792072	397.0	0.4223114915686645	True
3285	chr13	31670000	31680000	chr13	False	-0.9547719418234256	397.0	1.4598027167467569	True
3286	chr13	32270000	32280000	chr13	False	-0.22502367611838	377.0	0.3428389190264307	True
3287	chr13	32800000	32810000	chr13	False	-0.8907095981639687	397.0	1.1865216852934002	True
3288	chr13	33930000	33940000	chr13	False	-0.6245269863277922	337.0	0.8689215839687432	True
3289	chr13	34170000	34180000	chr13	False	-0.4573076268142185	397.0	0.5205621858774148	True
3290	chr13	34630000	34640000	chr13	False	-0.36403132002164	397.0	0.5874037830233287	True
3291	chr13	35050000	35060000	chr13	False	-0.6915349495871785	397.0	0.8806282184730423	True
3292	chr13	35970000	35980000	chr13	False	-0.8657225224116294	377.0	1.0079099564857388	True
3293	chr13	36270000	36280000	chr13	False	-0.2262254189630214	397.0	0.2783364137488546	True
3294	chr13	36730000	36740000	chr13	False	-0.5356960054778828	397.0	0.6440333137391713	True
3295	chr13	37320000	37330000	chr13	False	-0.8876623193147578	397.0	1.3537559476089596	True
3296	chr13	37970000	37980000	chr13	False	-0.6888217167710506	377.0	1.0254353541874022	True
3297	chr13	38230000	38240000	chr13	False	-0.1794008196505655	377.0	0.5002228445216592	True
3298	chr13	38650000	38660000	chr13	False	-0.6952032780827986	397.0	0.8249564043025674	True
3299	chr13	38990000	39000000	chr13	False	-0.3740133273437193	397.0	0.393829532364596	True
3300	chr13	39410000	39420000	chr13	False	-0.5554331288593887	397.0	0.5871247033653639	True
3301	chr13	39940000	39950000	chr13	True	-0.3803322461389329	361.0	0.4982459948726068	True
3302	chr13	40760000	40770000	chr13	False	-1.1147620374961882	397.0	1.7917075615373823	True
3303	chr13	41260000	41270000	chr13	False	-0.7919718956320495	397.0	1.168609294414923	True
3304	chr13	41630000	41640000	chr13	False	-0.9758049987919474	397.0	1.4467538847725874	True
3305	chr13	42150000	42160000	chr13	False	-0.3759193920879588	377.0	0.6050649780276172	True
3306	chr13	42570000	42580000	chr13	False	-0.4661133724100028	397.0	0.7254981539995342	True
3307	chr13	42820000	42830000	chr13	False	-0.5187541629130004	397.0	0.653405197627696	True
3308	chr13	43150000	43160000	chr13	False	-0.8173817799909728	397.0	1.15400117667712	True
3309	chr13	43550000	43560000	chr13	False	-0.4639935184826596	397.0	0.7878959169929706	True
3310	chr13	43850000	43860000	chr13	False	-0.5158103556710747	397.0	0.8537625430351847	True
3311	chr13	44290000	44300000	chr13	False	-0.0376615566104838	397.0	0.3358969934067655	True
3312	chr13	45000000	45010000	chr13	False	-0.9784507465192652	397.0	1.4927355408891545	True
3313	chr13	45510000	45520000	chr13	False	-0.9309445156310998	397.0	1.416290394460419	True
3314	chr13	45950000	45960000	chr13	False	-0.4626769784623799	397.0	0.6785746091563273	True
3315	chr13	46270000	46280000	chr13	False	-0.400391531657887	397.0	0.5312875750279509	True
3316	chr13	46660000	46670000	chr13	False	-0.8013093094836632	397.0	1.122167967052279	True
3317	chr13	47050000	47060000	chr13	False	-0.5304503540941137	397.0	0.8498619465627618	True
3318	chr13	47300000	47310000	chr13	False	-0.3602429906115286	397.0	0.6089795630884252	True
3319	chr13	47590000	47600000	chr13	False	-0.4431000139293795	377.0	0.7515989151021172	True
3320	chr13	47990000	48000000	chr13	False	-0.2316035672268531	397.0	0.5518092261698172	True
3321	chr13	48500000	48510000	chr13	False	-1.0571763776896483	397.0	1.645098369799566	True
3322	chr13	49210000	49220000	chr13	False	-0.4261609916666997	397.0	0.529966672203511	True
3323	chr13	49650000	49660000	chr13	False	-0.5807272779119244	397.0	0.333847395641673	True
3324	chr13	49750000	49760000	chr13	False	-0.8409834580618909	337.0	1.0706140317183297	True
3325	chr13	51190000	51200000	chr13	False	-0.0085402684745197	397.0	0.4292437470765222	True
3326	chr13	51640000	51650000	chr13	False	-0.7757815457418238	397.0	1.3550092292365177	True
3327	chr13	51830000	51840000	chr13	False	-0.6522209120309234	397.0	0.4461981090198408	True
3328	chr13	52240000	52250000	chr13	False	-0.6457965222859552	397.0	1.1673539326575584	True
3329	chr13	52640000	52650000	chr13	False	-0.6934282357922803	397.0	1.1834247949462575	True
3330	chr13	53090000	53100000	chr13	False	-0.6961349037198676	397.0	1.2587611728495451	True
3331	chr13	53430000	53440000	chr13	False	-0.7346792617556762	397.0	1.1264537219145407	True
3332	chr13	53770000	53780000	chr13	False	-0.4464962450538249	397.0	0.7307027887557307	True
3333	chr13	54060000	54070000	chr13	False	-0.8517291376323906	397.0	1.5127340405267498	True
3334	chr13	54460000	54470000	chr13	False	-0.4848234949428205	397.0	0.2582353686311657	True
3335	chr13	54690000	54700000	chr13	False	-0.6039293460768822	397.0	1.1994784483063314	True
3336	chr13	55320000	55330000	chr13	False	-0.4340320145695894	397.0	0.7531885526109128	True
3337	chr13	55740000	55750000	chr13	False	-0.4799790639434483	397.0	0.9248967668239272	True
3338	chr13	56170000	56180000	chr13	False	-0.2064248150120353	397.0	0.3077534294158932	True
3339	chr13	56440000	56450000	chr13	False	-0.4314295296830655	397.0	0.6679728083269606	True
3340	chr13	56760000	56770000	chr13	False	-0.6974311794909172	397.0	1.2282745610073071	True
3341	chr13	57260000	57270000	chr13	False	-0.6956989319796394	397.0	0.9265029485075372	True
3342	chr13	57960000	57970000	chr13	False	-0.6895300257477417	397.0	0.8877170568701035	True
3343	chr13	58610000	58620000	chr13	False	-0.8887967714773356	397.0	1.4343647630021894	True
3344	chr13	59410000	59420000	chr13	False	-0.4674271746354143	397.0	0.8292866383769341	True
3345	chr13	59840000	59850000	chr13	False	-1.2570486463107768	377.0	2.0483246629728944	True
3346	chr13	60470000	60480000	chr13	False	-0.4964954388442498	397.0	0.8290818277919049	True
3347	chr13	60860000	60870000	chr13	False	-0.519009230029656	337.0	1.0019986910895602	True
3348	chr13	62920000	62930000	chr13	False	-0.3345982280812261	377.0	1.015060640449046	True
3349	chr13	63420000	63430000	chr13	False	-0.5724751778925343	397.0	1.0845653606833623	True
3350	chr13	64130000	64140000	chr13	False	-0.7420830387904837	397.0	1.4427651403363533	True
3351	chr13	64440000	64450000	chr13	False	-0.3957695485475128	397.0	0.6687608941744456	True
3352	chr13	67600000	67610000	chr13	True	-0.0260810424639673	323.0	0.5240388694687272	True
3353	chr13	68990000	69000000	chr13	False	-0.0769498590335945	377.0	0.4018506523972101	True
3354	chr13	69470000	69480000	chr13	False	-0.9319815825564716	397.0	1.4368169955701942	True
3355	chr13	69680000	69690000	chr13	False	-0.7192309115663942	397.0	0.7291056044505143	True
3356	chr13	70590000	70600000	chr13	False	-0.8631397304557548	397.0	1.0211140297880237	True
3357	chr13	71020000	71030000	chr13	False	-0.7645122200830625	397.0	0.8738571957879137	True
3358	chr13	71440000	71450000	chr13	False	-0.5196239182543525	397.0	0.4957697547763778	True
3359	chr13	71950000	71960000	chr13	False	-0.7349450244849013	397.0	0.7527628055790518	True
3360	chr13	72620000	72630000	chr13	False	-0.8969291238969181	397.0	1.1980928643436992	True
3361	chr13	73070000	73080000	chr13	False	-0.4794150748388932	397.0	0.262536964979554	True
3362	chr13	73320000	73330000	chr13	False	-0.6547179395866863	397.0	0.8256078500241206	True
3363	chr13	73640000	73650000	chr13	False	-0.1130212373064189	397.0	0.3761466918571415	True
3364	chr13	73940000	73950000	chr13	False	-0.2338224406678827	397.0	0.5537362385714282	True
3365	chr13	74310000	74320000	chr13	False	-0.5265214086814901	397.0	0.8486353906697088	True
3366	chr13	74560000	74570000	chr13	True	-0.7515626932664754	324.0	1.2563207134858734	True
3367	chr13	74860000	74870000	chr13	False	-0.3522107589879816	377.0	0.571839816455942	True
3368	chr13	75210000	75220000	chr13	False	-0.4362502627065024	377.0	0.7833683849464383	True
3369	chr13	76080000	76090000	chr13	True	-0.5665351950767241	361.0	0.9694973196684084	True
3370	chr13	76780000	76790000	chr13	True	-0.9713563481838488	342.0	1.260401569260628	True
3371	chr13	77230000	77240000	chr13	True	-0.1133421123387868	342.0	0.2830555829150433	True
3372	chr13	77850000	77860000	chr13	False	-0.3367714883263391	358.0	0.4103992963656112	True
3373	chr13	78210000	78220000	chr13	False	-0.7300772202418627	358.0	1.0146745933686694	True
3374	chr13	78960000	78970000	chr13	False	-0.2684658012410977	397.0	0.3016586601730208	True
3375	chr13	79420000	79430000	chr13	True	-0.5186988461570723	361.0	0.7073479064790512	True
3376	chr13	80220000	80230000	chr13	False	-0.1292884239432669	397.0	0.2904668649277364	True
3377	chr13	80830000	80840000	chr13	True	-1.4584244066008916	342.0	1.9073149109194516	True
3378	chr13	81430000	81440000	chr13	False	-0.6118993600307139	377.0	0.8428306742730712	True
3379	chr13	81780000	81790000	chr13	False	-0.8018945349199789	377.0	1.0372148857313273	True
3380	chr13	82330000	82340000	chr13	True	-0.193496410574862	342.0	0.2958737141850161	True
3381	chr13	82740000	82750000	chr13	False	-0.2167539542741668	397.0	0.2903695365047773	True
3382	chr13	83690000	83700000	chr13	False	-1.152088502254543	397.0	1.552251668049498	True
3383	chr13	84350000	84360000	chr13	False	-0.3050967948564135	357.0	0.4862902300750172	True
3384	chr13	84810000	84820000	chr13	True	-0.5836047794356667	342.0	0.9048739817114796	True
3385	chr13	85190000	85200000	chr13	False	-0.4066298223142076	397.0	0.2817084958795414	True
3386	chr13	85600000	85610000	chr13	True	-0.6272452430951918	324.0	0.9469816090545632	True
3387	chr13	85930000	85940000	chr13	True	-0.3283419293243474	342.0	0.557772370225802	True
3388	chr13	86580000	86590000	chr13	True	-0.2535640455147109	289.0	0.4846515645559557	True
3389	chr13	87070000	87080000	chr13	False	-0.1661083972609426	377.0	0.2875769551559701	True
3390	chr13	87490000	87500000	chr13	False	-0.1688076830395355	270.0	0.2623472140009493	True
3391	chr13	87890000	87900000	chr13	True	-0.2275513813025882	323.0	0.2813282893796641	True
3392	chr13	89540000	89550000	chr13	False	-0.9619121856195754	397.0	1.2255526384753153	True
3393	chr13	90080000	90090000	chr13	False	-0.3308740466555886	397.0	0.5288236457500495	True
3394	chr13	90920000	90930000	chr13	False	-1.5939168746914012	397.0	2.4387096817100646	True
3395	chr13	91720000	91730000	chr13	False	-0.6321085328460592	397.0	0.944941062047841	True
3396	chr13	92520000	92530000	chr13	False	-0.3720592165736767	397.0	0.5029745795959147	True
3397	chr13	92750000	92760000	chr13	False	-0.3422760702148607	377.0	0.4716713618156912	True
3398	chr13	93290000	93300000	chr13	False	-0.3062637489847193	397.0	0.3205631493722475	True
3399	chr13	93770000	93780000	chr13	False	-0.5634195273619691	397.0	0.9054494505519712	True
3400	chr13	94220000	94230000	chr13	False	-0.3933335129796901	397.0	0.7531550859943947	True
3401	chr13	94970000	94980000	chr13	False	-0.5249714586067784	397.0	0.8904921003558703	True
3402	chr13	95350000	95360000	chr13	False	-0.4189951617373874	397.0	0.726888313703653	True
3403	chr13	95980000	95990000	chr13	False	-0.7499686798713494	397.0	1.2016586274336305	True
3404	chr13	96380000	96390000	chr13	False	-0.4817344237746127	397.0	0.9153300275792108	True
3405	chr13	96670000	96680000	chr13	False	-0.3517111472207883	397.0	0.4104990038293294	True
3406	chr13	97190000	97200000	chr13	False	-0.7660087636418057	397.0	1.314003168585634	True
3407	chr13	97950000	97960000	chr13	False	-0.3837922814631195	377.0	0.9248763460316408	True
3408	chr13	98280000	98290000	chr13	False	-0.4692773784147017	397.0	0.9022239513132166	True
3409	chr13	98820000	98830000	chr13	False	-0.5901994322227708	397.0	1.1286872142237916	True
3410	chr13	99340000	99350000	chr13	False	-0.6924654470326428	397.0	1.1715004607529216	True
3411	chr13	99840000	99850000	chr13	False	-0.5061106987798306	397.0	0.3596767933651412	True
3412	chr13	100000000	100010000	chr13	False	-0.4425872022684332	397.0	0.2558836544874449	True
3413	chr13	100110000	100120000	chr13	False	-0.7055534047448795	317.0	1.1578944949728032	True
3414	chr13	100470000	100480000	chr13	False	-0.4915106856079222	377.0	0.3928034826323479	True
3415	chr13	100850000	100860000	chr13	False	-1.0695936916249318	397.0	1.431680712057407	True
3416	chr13	101710000	101720000	chr13	False	-0.934496592372775	397.0	1.1677200623092914	True
3417	chr13	102660000	102670000	chr13	False	-0.9096385550642097	357.0	1.107779129082746	True
3418	chr13	103120000	103130000	chr13	False	-0.6142713162147377	397.0	0.8174375146606112	True
3419	chr13	103710000	103720000	chr13	True	-0.998491453147521	361.0	1.1847085303720404	True
3420	chr13	104250000	104260000	chr13	False	-1.0188165567967424	397.0	1.3286922999356834	True
3421	chr13	104790000	104800000	chr13	False	-0.4026777951749847	397.0	0.372639682024683	True
3422	chr13	104950000	104960000	chr13	False	-0.4227412166072524	377.0	0.6354530877149662	True
3423	chr13	105430000	105440000	chr13	False	-0.3226152476278199	397.0	0.5935905240422981	True
3424	chr13	105710000	105720000	chr13	True	-0.3072035301023522	324.0	0.5627412846344513	True
3425	chr13	106820000	106830000	chr13	False	-0.7380651298307677	377.0	0.9596842318116344	True
3426	chr13	107110000	107120000	chr13	False	-0.650587864818096	397.0	0.4310199556302467	True
3427	chr13	108130000	108140000	chr13	False	-0.4759888630083615	397.0	0.6502345492653913	True
3428	chr13	108390000	108400000	chr13	True	-1.1081602652356113	323.0	1.7071750658348446	True
3429	chr13	108720000	108730000	chr13	False	-0.0112026027321248	397.0	0.330677274106214	True
3430	chr13	109210000	109220000	chr13	False	-0.8854292337651748	397.0	1.2866232947815657	True
3431	chr13	109550000	109560000	chr13	False	-0.2163300590326856	377.0	0.5444751154417096	True
3432	chr13	109770000	109780000	chr13	False	-0.296805938164605	377.0	0.4426589379360053	True
3433	chr13	110050000	110060000	chr13	False	-0.465889238647994	397.0	0.8984517535598067	True
3434	chr13	110380000	110390000	chr13	False	-1.0996227214178995	397.0	1.4296911264656855	True
3435	chr13	110970000	110980000	chr13	False	-0.1340587748912808	377.0	0.4528778236608266	True
3436	chr13	111420000	111430000	chr13	False	-1.222297798289392	397.0	1.84896003031726	True
3437	chr13	111770000	111780000	chr13	False	-0.6860482334767986	377.0	1.0991596510828836	True
3438	chr13	112260000	112270000	chr13	False	-0.72921673823378	397.0	1.2664635014466856	True
3439	chr13	112650000	112660000	chr13	False	-0.5624687739388976	397.0	1.080624382720785	True
3440	chr13	113040000	113050000	chr13	False	-0.4382801171470956	397.0	0.7547938040379119	True
3441	chr13	113270000	113280000	chr13	True	-0.7093649168556762	361.0	1.3363716772235	True
3442	chr13	113630000	113640000	chr13	False	-0.3899411637715814	397.0	0.5865483702302543	True
3443	chr13	113870000	113880000	chr13	False	-0.79811209704908	397.0	1.1916988467451135	True
3444	chr13	114460000	114470000	chr13	False	-0.5668621955382864	397.0	0.8250401448977124	True
3445	chr13	114800000	114810000	chr13	False	-0.4677573217690409	397.0	0.718751698240504	True
3446	chr13	115220000	115230000	chr13	False	-0.3125413625512013	397.0	0.2972313223950152	True
3447	chr13	116310000	116320000	chr13	False	-0.2843524155180293	397.0	0.5299778869145831	True
3448	chr13	116710000	116720000	chr13	False	-0.7276428738888581	397.0	1.0086311660209102	True
3449	chr13	117150000	117160000	chr13	False	-0.3479609676369602	397.0	0.3621591599150818	True
3450	chr13	117320000	117330000	chr13	False	-0.3737505577671332	397.0	0.462486396504812	True
3451	chr13	117540000	117550000	chr13	True	-0.2457420842598638	342.0	0.3197683247330651	True
3452	chr13	118380000	118390000	chr13	False	-1.048573183991444	377.0	1.7662520091881837	True
3453	chr14	8350000	8360000	chr14	False	-0.2750664940027446	377.0	0.6240882222949562	True
3454	chr14	8870000	8880000	chr14	True	-0.1711394975817441	306.0	0.4938814911424561	True
3455	chr14	9370000	9380000	chr14	True	-0.272172982464077	361.0	0.5634374481965523	True
3456	chr14	9970000	9980000	chr14	False	-0.1957246549553843	357.0	0.4585966148534764	True
3457	chr14	10790000	10800000	chr14	False	-0.0948944960059207	397.0	0.2795575641839019	True
3458	chr14	11540000	11550000	chr14	False	-0.5391077221797832	397.0	0.931918473838082	True
3459	chr14	12140000	12150000	chr14	False	-0.3805880717944924	357.0	0.7193581394394871	True
3460	chr14	12560000	12570000	chr14	False	-0.7085685934555903	397.0	1.583278588921997	True
3461	chr14	13220000	13230000	chr14	True	-0.5728105021686595	361.0	1.0237877777311386	True
3462	chr14	13940000	13950000	chr14	False	-0.6059105382366319	397.0	1.156570463815072	True
3463	chr14	14110000	14120000	chr14	False	-0.431889822638201	337.0	0.3106209903563376	True
3464	chr14	14560000	14570000	chr14	True	-0.0109998280954008	324.0	0.3671077075374534	True
3465	chr14	14910000	14920000	chr14	False	-0.1241647785603321	377.0	0.4962903078564198	True
3466	chr14	15880000	15890000	chr14	False	-0.102784309572865	321.0	0.6495872236608564	True
3467	chr14	16420000	16430000	chr14	False	-0.6573032515028343	397.0	1.2206069589823765	True
3468	chr14	17390000	17400000	chr14	False	-0.5214922809931362	358.0	0.871342177471219	True
3469	chr14	18190000	18200000	chr14	False	-0.6554939554382102	337.0	1.2697412962611474	True
3470	chr14	20070000	20080000	chr14	False	-0.1846150990621295	397.0	0.9603523469004808	True
3471	chr14	20340000	20350000	chr14	False	-0.3924839706621265	397.0	0.9001290110555427	True
3472	chr14	20690000	20700000	chr14	False	-0.1464184622744838	397.0	0.49112180771131	True
3473	chr14	21120000	21130000	chr14	False	-0.6092701808792661	397.0	0.8355896048497341	True
3474	chr14	21850000	21860000	chr14	False	-0.8647767544904919	397.0	1.5356259554973308	True
3475	chr14	22820000	22830000	chr14	False	-0.2688587035015955	397.0	0.4745111171458087	True
3476	chr14	23550000	23560000	chr14	False	-0.7611667510537865	397.0	1.063829908986168	True
3477	chr14	24050000	24060000	chr14	False	-0.4470518547961102	397.0	0.8183699759130126	True
3478	chr14	24310000	24320000	chr14	True	-0.4523636333036238	361.0	0.4339293465270971	True
3479	chr14	24490000	24500000	chr14	False	-0.724821172205205	339.0	1.269903207719706	True
3480	chr14	24960000	24970000	chr14	False	-0.1139493406348023	397.0	0.5544674325132586	True
3481	chr14	25590000	25600000	chr14	False	-0.1820444511344059	397.0	0.7500128260253474	True
3482	chr14	26680000	26690000	chr14	False	-0.4724195944907602	397.0	1.0754489693560296	True
3483	chr14	26970000	26980000	chr14	False	-0.1500765151058299	397.0	0.6172600000938453	True
3484	chr14	27500000	27510000	chr14	False	-0.5394440328898951	397.0	0.9883191735520428	True
3485	chr14	27790000	27800000	chr14	False	-0.8151845355383084	397.0	1.0545371093108498	True
3486	chr14	28510000	28520000	chr14	False	-0.6123476404850301	397.0	0.8251301126839464	True
3487	chr14	29110000	29120000	chr14	False	-0.4989561889432078	397.0	0.6910332066007296	True
3488	chr14	29700000	29710000	chr14	False	-0.1775649328873916	397.0	0.3101707973292544	True
3489	chr14	29960000	29970000	chr14	False	-0.8884133106096416	377.0	1.5685340948445212	True
3490	chr14	30480000	30490000	chr14	False	-0.5540124349435771	397.0	1.1524000262131788	True
3491	chr14	31000000	31010000	chr14	False	-0.3883444067946797	397.0	0.6078111013929123	True
3492	chr14	31620000	31630000	chr14	False	-0.1664245842119148	397.0	0.6532422098354344	True
3493	chr14	32080000	32090000	chr14	False	-0.4953442354632458	397.0	1.1083466270253637	True
3494	chr14	32520000	32530000	chr14	False	-0.7373464777084109	397.0	1.2910858954917663	True
3495	chr14	33180000	33190000	chr14	False	-0.2356364387657311	397.0	0.4447402078015516	True
3496	chr14	33430000	33440000	chr14	False	-0.5546982288760484	397.0	0.9523243522217706	True
3497	chr14	33940000	33950000	chr14	False	-0.4270470167718868	377.0	0.7803923378043123	True
3498	chr14	34600000	34610000	chr14	False	-0.0603112004490594	397.0	0.3398964906101696	True
3499	chr14	34810000	34820000	chr14	False	-0.7237040088182813	397.0	1.2136123540632382	True
3500	chr14	35170000	35180000	chr14	False	-0.3213863187477712	397.0	0.6451476786742056	True
3501	chr14	35710000	35720000	chr14	True	-0.1535617659383822	361.0	0.3055407146192836	True
3502	chr14	36160000	36170000	chr14	False	-0.2324625939123696	397.0	0.5084123370257058	True
3503	chr14	36800000	36810000	chr14	False	-0.3764125531067349	397.0	0.608037281756189	True
3504	chr14	37140000	37150000	chr14	False	-0.9229180974210413	397.0	1.692173763125362	True
3505	chr14	38600000	38610000	chr14	False	-0.1466765936656036	397.0	0.41055051767187	True
3506	chr14	39470000	39480000	chr14	False	-0.7079514118075081	397.0	1.0654049738639777	True
3507	chr14	40120000	40130000	chr14	True	-0.0389574219506975	342.0	0.3642875456579697	True
3508	chr14	40800000	40810000	chr14	False	-0.1987587766771127	397.0	0.5364478148952693	True
3509	chr14	41040000	41050000	chr14	False	-0.1725385458906667	337.0	0.3526349341437313	True
3510	chr14	45310000	45320000	chr14	False	-0.5800759033579486	397.0	0.9208751191521604	True
3511	chr14	45780000	45790000	chr14	False	-0.5192790436424836	397.0	0.7938637889372611	True
3512	chr14	46760000	46770000	chr14	False	-0.8763544217271342	397.0	1.4254844692697763	True
3513	chr14	47230000	47240000	chr14	False	-0.5391683298728885	397.0	0.7398035493693942	True
3514	chr14	47740000	47750000	chr14	False	-0.6522903017345358	397.0	1.1333074387988131	True
3515	chr14	48360000	48370000	chr14	False	-0.4270763040501696	397.0	0.9648997234094748	True
3516	chr14	49210000	49220000	chr14	False	-0.7529644253226202	397.0	1.3001437322066485	True
3517	chr14	49760000	49770000	chr14	False	-0.5666493884256412	377.0	1.0521510149549504	True
3518	chr14	50790000	50800000	chr14	False	-1.1211914244030232	301.0	1.9959014198694296	True
3519	chr14	51090000	51100000	chr14	False	-0.4516207573542717	358.0	0.9411514631270372	True
3520	chr14	52360000	52370000	chr14	True	-0.7470577177237457	342.0	1.296315863476338	True
3521	chr14	54650000	54660000	chr14	False	-0.1620664829317392	397.0	0.5916546665820592	True
3522	chr14	55110000	55120000	chr14	False	-0.4534827397816657	397.0	1.0982658565341532	True
3523	chr14	55540000	55550000	chr14	False	-0.4045439475326857	397.0	0.8580192629884367	True
3524	chr14	55980000	55990000	chr14	True	-0.5160440538636311	342.0	1.098198133391336	True
3525	chr14	56360000	56370000	chr14	False	-0.1501230245986197	377.0	0.4255446795129625	True
3526	chr14	56880000	56890000	chr14	False	-0.2908683465024512	377.0	0.5938931934993404	True
3527	chr14	57080000	57090000	chr14	False	-0.2577593756665663	377.0	0.3582182023233102	True
3528	chr14	57360000	57370000	chr14	False	-0.2907100003432793	397.0	0.48322597163503	True
3529	chr14	57650000	57660000	chr14	False	-0.4366134669151811	397.0	0.739118139106	True
3530	chr14	58000000	58010000	chr14	False	-0.8021269711590121	397.0	1.615409354346866	True
3531	chr14	59130000	59140000	chr14	False	-0.6044487604526099	337.0	0.8011492881098861	True
3532	chr14	59600000	59610000	chr14	False	-0.6692547719058914	397.0	1.045236988789429	True
3533	chr14	60210000	60220000	chr14	False	-0.415395415492361	377.0	0.9003406404275274	True
