chr	start	stop	type_v2	model	v2_MSE_0	v2_S_0	v2_MSE_1	v2_S_1	v2_MSE_2	v2_S_2	v2_MSE_3	v2_S_3	v2_MSE_4	v2_S_4	v2_MSE	v2_S
chr16	75479040	76527616	fold7	7	0.1383641	0.8112657433191558	0.089612946	0.8035215441609304	0.0779644	0.7539471495647957	0.12225906	0.7546440910632372	0.10317417	0.6538766993751558	0.10627494	0.755451045496655
chr16	76003328	77051904	fold7	7	0.08143463	-0.02466385487824769	0.10190971	0.5476119559795412	0.07049795	0.35191969016375046	0.10497358	-0.03056376831351224	0.050995477	0.05374148800583763	0.08196227	0.17960910219147386
chr16	76527616	77576192	fold7	7	0.24042894	0.6967358623621837	0.108642824	0.8681577107945673	0.078925736	0.7299380754508163	0.18670191	0.7183234802903601	0.09747397	0.7262306470510985	0.14243469	0.7478771551898052
chr16	77051904	78100480	fold7	7	0.1872535	0.7192656472907726	0.1342923	0.8370209909737871	0.06868394	0.8086740558129522	0.1966973	0.823852968179974	0.07670668	0.792557024330522	0.13272674	0.7962741373176015
chr17	47593472	48642048	fold7	7	0.24984917	0.6404362011746221	0.2331105	0.4818422942165573	0.16858	0.5685457961806628	0.24720101	0.5683549692179104	0.09417891	0.6258622518761315	0.19858393	0.5770083025331768
chr17	48117760	49166336	fold7	7	0.27632552	0.6903183788027244	0.28663146	0.5027111829059676	0.12719825	0.7558303373060283	0.2912699	0.6290113120551859	0.0811146	0.7503349928859577	0.21250796	0.6656412407911729
chr17	48642048	49690624	fold7	7	0.1681647	0.5583948687225541	0.2044983	0.3458886838498802	0.078892276	0.5035756435845671	0.1389944	0.537072444167243	0.056551144	0.5696532183438492	0.12942018	0.5029169717336186
chr17	49166336	50214912	fold7	7	0.14375654	0.6798020608933156	0.08070296	0.7373590641386503	0.063643165	0.7293532212601055	0.1315843	0.6367532838641144	0.058668643	0.6381136625597748	0.095671125	0.6842762585431921
chr17	49690624	50739200	fold7	7	0.22974297	0.6317264335170316	0.08125624	0.726151538970547	0.06822048	0.589976682978647	0.25237754	0.6135580300675652	0.055889357	0.6249402267722167	0.13749734	0.6372705824612015
chr17	50214912	51263488	fold7	7	0.16427988	0.6817539643403776	0.10022774	0.689671623038161	0.06218989	0.6867101304747635	0.20913109	0.6528006624271774	0.05802868	0.622718206771036	0.118771456	0.666730917410303
chr17	50739200	51787776	fold7	7	0.15233152	0.7240899190078185	0.16259933	0.7410354189158842	0.117630385	0.623656713173865	0.27150953	0.6290210900283459	0.11081067	0.6965490966829926	0.1629763	0.6828704475617812
chr17	51263488	52312064	fold7	7	0.088681825	0.26750892147629185	0.08676496	0.7360962918033316	0.05471067	0.4923571782399283	0.11663483	0.1334274251426842	0.09355727	0.3534565121402779	0.08806991	0.3965692657605028
chr17	51787776	52836352	fold7	7	0.08179874	0.11581799662612878	0.111726895	0.5985456796233222	0.07562911	0.26743653725951844	0.10920013	-0.014192935007278477	0.056307536	0.05483398139058012	0.08693248	0.2044882519784542
chr17	52312064	53360640	fold7	7	0.07881908	0.021303587635050966	0.116655655	0.3867938346049106	0.06587547	0.03847860773223244	0.10367404	0.007483236072175212	0.048233278	0.04371130292758767	0.08265151	0.09955411379439139
