chr	start	end	genome_window_start
chr1	22466560	44365824	39518208
chr1	22466560	44365824	39520256
chr1	22466560	44365824	39522304
chr1	22466560	44365824	39524352
chr1	22466560	44365824	39526400
chr1	22466560	44365824	39528448
chr1	22466560	44365824	39530496
chr1	22466560	44365824	39532544
chr1	22466560	44365824	39534592
chr1	22466560	44365824	39536640
chr1	22466560	44365824	39538688
chr1	22466560	44365824	39540736
chr1	22466560	44365824	39542784
chr1	22466560	44365824	39544832
chr1	22466560	44365824	39546880
chr1	22466560	44365824	39548928
chr1	22466560	44365824	39550976
chr1	22466560	44365824	39553024
chr1	22466560	44365824	39555072
chr1	22466560	44365824	39557120
chr1	22466560	44365824	39559168
chr1	22466560	44365824	39561216
chr1	22466560	44365824	39563264
chr1	22466560	44365824	39565312
chr1	22466560	44365824	39567360
chr1	22466560	44365824	39569408
chr1	22466560	44365824	39571456
chr1	22466560	44365824	39573504
chr1	22466560	44365824	39575552
chr1	22466560	44365824	39577600
chr1	22466560	44365824	39579648
chr1	22466560	44365824	39581696
chr1	22466560	44365824	39583744
chr1	22466560	44365824	39585792
chr1	22466560	44365824	39587840
chr1	22466560	44365824	39589888
chr1	22466560	44365824	39591936
chr1	22466560	44365824	39593984
chr1	22466560	44365824	39596032
chr1	22466560	44365824	39598080
chr1	22466560	44365824	39600128
chr1	22466560	44365824	39602176
chr1	22466560	44365824	39604224
chr1	22466560	44365824	39606272
chr1	22466560	44365824	39608320
chr1	22466560	44365824	39610368
chr1	22466560	44365824	39612416
chr1	22466560	44365824	39614464
chr1	22466560	44365824	39616512
chr1	22466560	44365824	39618560
chr1	22466560	44365824	39620608
chr1	22466560	44365824	39622656
chr1	22466560	44365824	39624704
chr1	22466560	44365824	39626752
chr1	22466560	44365824	39628800
chr1	22466560	44365824	39630848
chr1	22466560	44365824	39632896
chr1	22466560	44365824	39634944
chr1	22466560	44365824	39636992
chr1	22466560	44365824	39639040
chr1	22466560	44365824	39641088
chr1	22466560	44365824	39643136
chr1	22466560	44365824	39645184
chr1	22466560	44365824	39647232
chr1	22466560	44365824	39649280
chr1	22466560	44365824	39651328
chr1	22466560	44365824	39653376
chr1	22466560	44365824	39655424
chr1	22466560	44365824	39657472
chr1	22466560	44365824	39659520
chr1	22466560	44365824	39661568
chr1	22466560	44365824	39663616
chr1	22466560	44365824	39665664
chr1	22466560	44365824	39667712
chr1	22466560	44365824	39669760
chr1	22466560	44365824	39671808
chr1	22466560	44365824	39673856
chr1	22466560	44365824	39675904
chr1	22466560	44365824	39677952
chr1	22466560	44365824	39680000
chr1	22466560	44365824	39682048
chr1	22466560	44365824	39684096
chr1	22466560	44365824	39686144
chr1	22466560	44365824	39688192
chr1	22466560	44365824	39690240
chr1	22466560	44365824	39692288
chr1	22466560	44365824	39694336
chr1	22466560	44365824	39696384
chr1	22466560	44365824	39698432
chr1	22466560	44365824	39700480
chr1	22466560	44365824	39702528
chr1	22466560	44365824	39704576
chr1	22466560	44365824	39706624
chr1	22466560	44365824	39708672
chr1	22466560	44365824	39710720
chr1	22466560	44365824	39712768
chr1	22466560	44365824	39714816
chr1	22466560	44365824	39716864
chr1	22466560	44365824	39718912
chr1	22466560	44365824	39720960
chr1	22466560	44365824	39723008
chr1	22466560	44365824	39725056
chr1	22466560	44365824	39727104
chr1	22466560	44365824	39729152
chr1	22466560	44365824	39731200
chr1	22466560	44365824	39733248
chr1	22466560	44365824	39735296
chr1	22466560	44365824	39737344
chr1	22466560	44365824	39739392
chr1	22466560	44365824	39741440
chr1	22466560	44365824	39743488
chr1	22466560	44365824	39745536
chr1	22466560	44365824	39747584
chr1	22466560	44365824	39749632
chr1	22466560	44365824	39751680
chr1	22466560	44365824	39753728
chr1	22466560	44365824	39755776
chr1	22466560	44365824	39757824
chr1	22466560	44365824	39759872
chr1	22466560	44365824	39761920
chr1	22466560	44365824	39763968
chr1	22466560	44365824	39766016
chr1	22466560	44365824	39768064
chr1	22466560	44365824	39770112
chr1	22466560	44365824	39772160
chr1	22466560	44365824	39774208
chr1	22466560	44365824	39776256
chr1	22466560	44365824	39778304
chr1	22466560	44365824	39780352
chr1	22466560	44365824	39782400
chr1	22466560	44365824	39784448
chr1	22466560	44365824	39786496
chr1	22466560	44365824	39788544
chr1	22466560	44365824	39790592
chr1	22466560	44365824	39792640
chr1	22466560	44365824	39794688
chr1	22466560	44365824	39796736
chr1	22466560	44365824	39798784
chr1	22466560	44365824	39800832
chr1	22466560	44365824	39802880
chr1	22466560	44365824	39804928
chr1	22466560	44365824	39806976
chr1	22466560	44365824	39809024
chr1	22466560	44365824	39811072
chr1	22466560	44365824	39813120
chr1	22466560	44365824	39815168
chr1	22466560	44365824	39817216
chr1	22466560	44365824	39819264
chr1	22466560	44365824	39821312
chr1	22466560	44365824	39823360
chr1	22466560	44365824	39825408
chr1	22466560	44365824	39827456
chr1	22466560	44365824	39829504
chr1	22466560	44365824	39831552
chr1	22466560	44365824	39833600
chr1	22466560	44365824	39835648
chr1	22466560	44365824	39837696
chr1	22466560	44365824	39839744
chr1	22466560	44365824	39841792
chr1	22466560	44365824	39843840
chr1	22466560	44365824	39845888
chr1	22466560	44365824	39847936
chr1	22466560	44365824	39849984
chr1	22466560	44365824	39852032
chr1	22466560	44365824	39854080
chr1	22466560	44365824	39856128
chr1	22466560	44365824	39858176
chr1	22466560	44365824	39860224
chr1	22466560	44365824	39862272
chr1	22466560	44365824	39864320
chr1	22466560	44365824	39866368
chr1	22466560	44365824	39868416
chr1	22466560	44365824	39870464
chr1	22466560	44365824	39872512
chr1	22466560	44365824	39874560
chr1	22466560	44365824	39876608
chr1	22466560	44365824	39878656
chr1	22466560	44365824	39880704
chr1	22466560	44365824	39882752
chr1	22466560	44365824	39884800
chr1	22466560	44365824	39886848
chr1	22466560	44365824	39888896
chr1	22466560	44365824	39890944
chr1	22466560	44365824	39892992
chr1	22466560	44365824	39895040
chr1	22466560	44365824	39897088
chr1	22466560	44365824	39899136
chr1	22466560	44365824	39901184
chr1	22466560	44365824	39903232
chr1	22466560	44365824	39905280
chr1	22466560	44365824	39907328
chr1	22466560	44365824	39909376
chr1	22466560	44365824	39911424
chr1	22466560	44365824	39913472
chr1	22466560	44365824	39915520
chr1	22466560	44365824	39917568
chr1	22466560	44365824	39919616
chr1	22466560	44365824	39921664
chr1	22466560	44365824	39923712
chr1	22466560	44365824	39925760
chr1	22466560	44365824	39927808
chr1	22466560	44365824	39929856
chr1	22466560	44365824	39931904
chr1	22466560	44365824	39933952
chr1	22466560	44365824	39936000
chr1	22466560	44365824	39938048
chr1	22466560	44365824	39940096
chr1	22466560	44365824	39942144
chr1	22466560	44365824	39944192
chr1	22466560	44365824	39946240
chr1	22466560	44365824	39948288
chr1	22466560	44365824	39950336
chr1	22466560	44365824	39952384
chr1	22466560	44365824	39954432
chr1	22466560	44365824	39956480
chr1	22466560	44365824	39958528
chr1	22466560	44365824	39960576
chr1	22466560	44365824	39962624
chr1	22466560	44365824	39964672
chr1	22466560	44365824	39966720
chr1	22466560	44365824	39968768
chr1	22466560	44365824	39970816
chr1	22466560	44365824	39972864
chr1	22466560	44365824	39974912
chr1	22466560	44365824	39976960
chr1	22466560	44365824	39979008
chr1	22466560	44365824	39981056
chr1	22466560	44365824	39983104
chr1	22466560	44365824	39985152
chr1	22466560	44365824	39987200
chr1	22466560	44365824	39989248
chr1	22466560	44365824	39991296
chr1	22466560	44365824	39993344
chr1	22466560	44365824	39995392
chr1	22466560	44365824	39997440
chr1	22466560	44365824	39999488
chr1	22466560	44365824	40001536
chr1	22466560	44365824	40003584
chr1	22466560	44365824	40005632
chr1	22466560	44365824	40007680
chr1	22466560	44365824	40009728
chr1	22466560	44365824	40011776
chr1	22466560	44365824	40013824
chr1	22466560	44365824	40015872
chr1	22466560	44365824	40017920
chr1	22466560	44365824	40019968
chr1	22466560	44365824	40022016
chr1	22466560	44365824	40024064
chr1	22466560	44365824	40026112
chr1	22466560	44365824	40028160
chr1	22466560	44365824	40030208
chr1	22466560	44365824	40032256
chr1	22466560	44365824	40034304
chr1	22466560	44365824	40036352
chr1	22466560	44365824	40038400
chr1	22466560	44365824	40040448
chr1	22466560	44365824	40042496
chr1	22466560	44365824	40044544
chr1	22466560	44365824	40046592
chr1	22466560	44365824	40048640
chr1	22466560	44365824	40050688
chr1	22466560	44365824	40052736
chr1	22466560	44365824	40054784
chr1	22466560	44365824	40056832
chr1	22466560	44365824	40058880
chr1	22466560	44365824	40060928
chr1	22466560	44365824	40062976
chr1	22466560	44365824	40065024
chr1	22466560	44365824	40067072
chr1	22466560	44365824	40069120
chr1	22466560	44365824	40071168
chr1	22466560	44365824	40073216
chr1	22466560	44365824	40075264
chr1	22466560	44365824	40077312
chr1	22466560	44365824	40079360
chr1	22466560	44365824	40081408
chr1	22466560	44365824	40083456
chr1	22466560	44365824	40085504
chr1	22466560	44365824	40087552
chr1	22466560	44365824	40089600
chr1	22466560	44365824	40091648
chr1	22466560	44365824	40093696
chr1	22466560	44365824	40095744
chr1	22466560	44365824	40097792
chr1	22466560	44365824	40099840
chr1	22466560	44365824	40101888
chr1	22466560	44365824	40103936
chr1	22466560	44365824	40105984
chr1	22466560	44365824	40108032
chr1	22466560	44365824	40110080
chr1	22466560	44365824	40112128
chr1	22466560	44365824	40114176
chr1	22466560	44365824	40116224
chr1	22466560	44365824	40118272
chr1	22466560	44365824	40120320
chr1	22466560	44365824	40122368
chr1	22466560	44365824	40124416
chr1	22466560	44365824	40126464
chr1	22466560	44365824	40128512
chr1	22466560	44365824	40130560
chr1	22466560	44365824	40132608
chr1	22466560	44365824	40134656
chr1	22466560	44365824	40136704
chr1	22466560	44365824	40138752
chr1	22466560	44365824	40140800
chr1	22466560	44365824	40142848
chr1	22466560	44365824	40144896
chr1	22466560	44365824	40146944
chr1	22466560	44365824	40148992
chr1	22466560	44365824	40151040
chr1	22466560	44365824	40153088
chr1	22466560	44365824	40155136
chr1	22466560	44365824	40157184
chr1	22466560	44365824	40159232
chr1	22466560	44365824	40161280
chr1	22466560	44365824	40163328
chr1	22466560	44365824	40165376
chr1	22466560	44365824	40167424
chr1	22466560	44365824	40169472
chr1	22466560	44365824	40171520
chr1	22466560	44365824	40173568
chr1	22466560	44365824	40175616
chr1	22466560	44365824	40177664
chr1	22466560	44365824	40179712
chr1	22466560	44365824	40181760
chr1	22466560	44365824	40183808
chr1	22466560	44365824	40185856
chr1	22466560	44365824	40187904
chr1	22466560	44365824	40189952
chr1	22466560	44365824	40192000
chr1	22466560	44365824	40194048
chr1	22466560	44365824	40196096
chr1	22466560	44365824	40198144
chr1	22466560	44365824	40200192
chr1	22466560	44365824	40202240
chr1	22466560	44365824	40204288
chr1	22466560	44365824	40206336
chr1	22466560	44365824	40208384
chr1	22466560	44365824	40210432
chr1	22466560	44365824	40212480
chr1	22466560	44365824	40214528
chr1	22466560	44365824	40216576
chr1	22466560	44365824	40218624
chr1	22466560	44365824	40220672
chr1	22466560	44365824	40222720
chr1	22466560	44365824	40224768
chr1	22466560	44365824	40226816
chr1	22466560	44365824	40228864
chr1	22466560	44365824	40230912
chr1	22466560	44365824	40232960
chr1	22466560	44365824	40235008
chr1	22466560	44365824	40237056
chr1	22466560	44365824	40239104
chr1	22466560	44365824	40241152
chr1	22466560	44365824	40243200
chr1	22466560	44365824	40245248
chr1	22466560	44365824	40247296
chr1	22466560	44365824	40249344
chr1	22466560	44365824	40251392
chr1	22466560	44365824	40253440
chr1	22466560	44365824	40255488
chr1	22466560	44365824	40257536
chr1	22466560	44365824	40259584
chr1	22466560	44365824	40261632
chr1	22466560	44365824	40263680
chr1	22466560	44365824	40265728
chr1	22466560	44365824	40267776
chr1	22466560	44365824	40269824
chr1	22466560	44365824	40271872
chr1	22466560	44365824	40273920
chr1	22466560	44365824	40275968
chr1	22466560	44365824	40278016
chr1	22466560	44365824	40280064
chr1	22466560	44365824	40282112
chr1	22466560	44365824	40284160
chr1	22466560	44365824	40286208
chr1	22466560	44365824	40288256
chr1	22466560	44365824	40290304
chr1	22466560	44365824	40292352
chr1	22466560	44365824	40294400
chr1	22466560	44365824	40296448
chr1	22466560	44365824	40298496
chr1	22466560	44365824	40300544
chr1	22466560	44365824	40302592
chr1	22466560	44365824	40304640
chr1	22466560	44365824	40306688
chr1	22466560	44365824	40308736
chr1	22466560	44365824	40310784
chr1	22466560	44365824	40312832
chr1	22466560	44365824	40314880
chr1	22466560	44365824	40316928
chr1	22466560	44365824	40318976
chr1	22466560	44365824	40321024
chr1	22466560	44365824	40323072
chr1	22466560	44365824	40325120
chr1	22466560	44365824	40327168
chr1	22466560	44365824	40329216
chr1	22466560	44365824	40331264
chr1	22466560	44365824	40333312
chr1	22466560	44365824	40335360
chr1	22466560	44365824	40337408
chr1	22466560	44365824	40339456
chr1	22466560	44365824	40341504
chr1	22466560	44365824	40343552
chr1	22466560	44365824	40345600
chr1	22466560	44365824	40347648
chr1	22466560	44365824	40349696
chr1	22466560	44365824	40351744
chr1	22466560	44365824	40353792
chr1	22466560	44365824	40355840
chr1	22466560	44365824	40357888
chr1	22466560	44365824	40359936
chr1	22466560	44365824	40361984
chr1	22466560	44365824	40364032
chr1	22466560	44365824	40366080
chr1	22466560	44365824	40368128
chr1	22466560	44365824	40370176
chr1	22466560	44365824	40372224
chr1	22466560	44365824	40374272
chr1	22466560	44365824	40376320
chr1	22466560	44365824	40378368
chr1	22466560	44365824	40380416
chr1	22466560	44365824	40382464
chr1	22466560	44365824	40384512
chr1	22466560	44365824	40386560
chr1	22466560	44365824	40388608
chr1	22466560	44365824	40390656
chr1	22466560	44365824	40392704
chr1	22466560	44365824	40394752
chr1	22466560	44365824	40396800
chr1	22466560	44365824	40398848
chr1	22466560	44365824	40400896
chr1	22466560	44365824	40402944
chr1	22466560	44365824	40404992
chr1	22466560	44365824	40407040
chr1	22466560	44365824	40409088
chr1	22466560	44365824	40411136
chr1	22466560	44365824	40413184
chr1	22466560	44365824	40415232
chr1	22466560	44365824	40417280
chr1	22466560	44365824	40419328
chr1	22466560	44365824	40421376
chr1	22466560	44365824	40423424
chr1	22466560	44365824	40425472
chr1	22466560	44365824	40427520
chr1	22466560	44365824	40429568
chr1	22466560	44365824	40431616
chr1	22466560	44365824	40433664
chr1	22466560	44365824	40435712
chr1	22466560	44365824	40437760
chr1	22466560	44365824	40439808
chr1	22466560	44365824	40441856
chr1	22466560	44365824	40443904
chr1	22466560	44365824	40445952
chr1	22466560	44365824	40448000
chr1	22466560	44365824	40450048
chr1	22466560	44365824	40452096
chr1	22466560	44365824	40454144
chr1	22466560	44365824	40456192
chr1	22466560	44365824	40458240
chr1	22466560	44365824	40460288
chr1	22466560	44365824	40462336
chr1	22466560	44365824	40464384
chr1	22466560	44365824	40466432
chr1	22466560	44365824	40468480
chr1	22466560	44365824	40470528
chr1	22466560	44365824	40472576
chr1	22466560	44365824	40474624
chr1	22466560	44365824	40476672
chr1	22466560	44365824	40478720
chr1	22466560	44365824	40480768
chr1	22466560	44365824	40482816
chr1	22466560	44365824	40484864
chr1	22466560	44365824	40486912
chr1	22466560	44365824	40488960
chr1	22466560	44365824	40491008
chr1	22466560	44365824	40493056
chr1	22466560	44365824	40495104
chr1	22466560	44365824	40497152
chr1	22466560	44365824	40499200
chr1	22466560	44365824	40501248
chr1	22466560	44365824	40503296
chr1	22466560	44365824	40505344
chr1	22466560	44365824	40507392
chr1	22466560	44365824	40509440
chr1	22466560	44365824	40511488
chr1	22466560	44365824	40513536
chr1	22466560	44365824	40515584
chr1	22466560	44365824	40517632
chr1	22466560	44365824	40519680
chr1	22466560	44365824	40521728
chr1	22466560	44365824	40523776
chr1	22466560	44365824	40525824
chr1	22466560	44365824	40527872
chr1	22466560	44365824	40529920
chr1	22466560	44365824	40531968
chr1	22466560	44365824	40534016
chr1	22466560	44365824	40536064
chr1	22466560	44365824	40538112
chr1	22466560	44365824	40540160
chr1	22466560	44365824	40542208
chr1	22466560	44365824	40544256
chr1	22466560	44365824	40546304
chr1	22466560	44365824	40548352
chr1	22466560	44365824	40550400
chr1	22466560	44365824	40552448
chr1	22466560	44365824	40554496
chr1	22466560	44365824	40556544
chr1	22466560	44365824	40558592
chr1	22466560	44365824	40560640
chr1	22466560	44365824	40562688
chr1	22466560	44365824	40564736
chr1	22466560	44365824	40566784
chr1	22466560	44365824	40568832
chr1	22466560	44365824	40570880
chr1	22466560	44365824	40572928
chr1	22466560	44365824	40574976
chr1	22466560	44365824	40577024
chr1	22466560	44365824	40579072
chr1	22466560	44365824	40581120
chr1	22466560	44365824	40583168
chr1	22466560	44365824	40585216
chr1	22466560	44365824	40587264
chr1	22466560	44365824	40589312
chr1	22466560	44365824	40591360
chr1	22466560	44365824	40593408
chr1	22466560	44365824	40595456
chr1	22466560	44365824	40597504
chr1	22466560	44365824	40599552
chr1	22466560	44365824	40601600
chr1	22466560	44365824	40603648
chr1	22466560	44365824	40605696
chr1	22466560	44365824	40607744
chr1	22466560	44365824	40609792
chr1	22466560	44365824	40611840
chr1	22466560	44365824	40613888
chr1	22466560	44365824	40615936
chr1	22466560	44365824	40617984
chr1	22466560	44365824	40620032
chr1	22466560	44365824	40622080
chr1	22466560	44365824	40624128
chr1	22466560	44365824	40626176
chr1	22466560	44365824	40628224
chr1	22466560	44365824	40630272
chr1	22466560	44365824	40632320
chr1	22466560	44365824	40634368
chr1	22466560	44365824	40636416
chr1	22466560	44365824	40638464
chr1	22466560	44365824	40640512
chr1	22466560	44365824	40642560
chr1	22466560	44365824	40644608
chr1	22466560	44365824	40646656
chr1	22466560	44365824	40648704
chr1	22466560	44365824	40650752
chr1	22466560	44365824	40652800
chr1	22466560	44365824	40654848
chr1	22466560	44365824	40656896
chr1	22466560	44365824	40658944
chr1	22466560	44365824	40660992
chr1	22466560	44365824	40663040
chr1	22466560	44365824	40665088
chr1	22466560	44365824	40667136
chr1	22466560	44365824	40669184
chr1	22466560	44365824	40671232
chr1	22466560	44365824	40673280
chr1	22466560	44365824	40675328
chr1	22466560	44365824	40677376
chr1	22466560	44365824	40679424
chr1	22466560	44365824	40681472
chr1	22466560	44365824	40683520
chr1	22466560	44365824	40685568
chr1	22466560	44365824	40687616
chr1	22466560	44365824	40689664
chr1	22466560	44365824	40691712
chr1	22466560	44365824	40693760
chr1	22466560	44365824	40695808
chr1	22466560	44365824	40697856
chr1	22466560	44365824	40699904
chr1	22466560	44365824	40701952
chr1	22466560	44365824	40704000
chr1	22466560	44365824	40706048
chr1	22466560	44365824	40708096
chr1	22466560	44365824	40710144
chr1	22466560	44365824	40712192
chr1	22466560	44365824	40714240
chr1	22466560	44365824	40716288
chr1	22466560	44365824	40718336
chr1	22466560	44365824	40720384
chr1	22466560	44365824	40722432
chr1	22466560	44365824	40724480
chr1	22466560	44365824	40726528
chr1	22466560	44365824	40728576
chr1	22466560	44365824	40730624
chr1	22466560	44365824	40732672
chr1	22466560	44365824	40734720
chr1	22466560	44365824	40736768
chr1	22466560	44365824	40738816
chr1	22466560	44365824	40740864
chr1	22466560	44365824	40742912
chr1	22466560	44365824	40744960
chr1	22466560	44365824	40747008
chr1	22466560	44365824	40749056
chr1	22466560	44365824	40751104
chr1	22466560	44365824	40753152
chr1	22466560	44365824	40755200
chr1	22466560	44365824	40757248
chr1	22466560	44365824	40759296
chr1	22466560	44365824	40761344
chr1	22466560	44365824	40763392
chr1	22466560	44365824	40765440
chr1	22466560	44365824	40767488
chr1	22466560	44365824	40769536
chr1	22466560	44365824	40771584
chr1	22466560	44365824	40773632
chr1	22466560	44365824	40775680
chr1	22466560	44365824	40777728
chr1	22466560	44365824	40779776
chr1	22466560	44365824	40781824
chr1	22466560	44365824	40783872
chr1	22466560	44365824	40785920
chr1	22466560	44365824	40787968
chr1	22466560	44365824	40790016
chr1	22466560	44365824	40792064
chr1	22466560	44365824	40794112
chr1	22466560	44365824	40796160
chr1	22466560	44365824	40798208
chr1	22466560	44365824	40800256
chr1	22466560	44365824	40802304
chr1	22466560	44365824	40804352
chr1	22466560	44365824	40806400
chr1	22466560	44365824	40808448
chr1	22466560	44365824	40810496
chr1	22466560	44365824	40812544
chr1	22466560	44365824	40814592
chr1	22466560	44365824	40816640
chr1	22466560	44365824	40818688
chr1	22466560	44365824	40820736
chr1	22466560	44365824	40822784
chr1	22466560	44365824	40824832
chr1	22466560	44365824	40826880
chr1	22466560	44365824	40828928
chr1	22466560	44365824	40830976
chr1	22466560	44365824	40833024
chr1	22466560	44365824	40835072
chr1	22466560	44365824	40837120
chr1	22466560	44365824	40839168
chr1	22466560	44365824	40841216
chr1	22466560	44365824	40843264
chr1	22466560	44365824	40845312
chr1	22466560	44365824	40847360
chr1	22466560	44365824	40849408
chr1	22466560	44365824	40851456
chr1	22466560	44365824	40853504
chr1	22466560	44365824	40855552
chr1	22466560	44365824	40857600
chr1	22466560	44365824	40859648
chr1	22466560	44365824	40861696
chr1	22466560	44365824	40863744
chr1	22466560	44365824	40865792
chr1	22466560	44365824	40867840
chr1	22466560	44365824	40869888
chr1	22466560	44365824	40871936
chr1	22466560	44365824	40873984
chr1	22466560	44365824	40876032
chr1	22466560	44365824	40878080
chr1	22466560	44365824	40880128
chr1	22466560	44365824	40882176
chr1	22466560	44365824	40884224
chr1	22466560	44365824	40886272
chr1	22466560	44365824	40888320
chr1	22466560	44365824	40890368
chr1	22466560	44365824	40892416
chr1	22466560	44365824	40894464
chr1	22466560	44365824	40896512
chr1	22466560	44365824	40898560
chr1	22466560	44365824	40900608
chr1	22466560	44365824	40902656
chr1	22466560	44365824	40904704
chr1	22466560	44365824	40906752
chr1	22466560	44365824	40908800
chr1	22466560	44365824	40910848
chr1	22466560	44365824	40912896
chr1	22466560	44365824	40914944
chr1	22466560	44365824	40916992
chr1	22466560	44365824	40919040
chr1	22466560	44365824	40921088
chr1	22466560	44365824	40923136
chr1	22466560	44365824	40925184
chr1	22466560	44365824	40927232
chr1	22466560	44365824	40929280
chr1	22466560	44365824	40931328
chr1	22466560	44365824	40933376
chr1	22466560	44365824	40935424
chr1	22466560	44365824	40937472
chr1	22466560	44365824	40939520
chr1	22466560	44365824	40941568
chr1	22466560	44365824	40943616
chr1	22466560	44365824	40945664
chr1	22466560	44365824	40947712
chr1	22466560	44365824	40949760
chr1	22466560	44365824	40951808
chr1	22466560	44365824	40953856
chr1	22466560	44365824	40955904
chr1	22466560	44365824	40957952
chr1	22466560	44365824	40960000
chr1	22466560	44365824	40962048
chr1	22466560	44365824	40964096
chr1	22466560	44365824	40966144
chr1	22466560	44365824	40968192
chr1	22466560	44365824	40970240
chr1	22466560	44365824	40972288
chr1	22466560	44365824	40974336
chr1	22466560	44365824	40976384
chr1	22466560	44365824	40978432
chr1	22466560	44365824	40980480
chr1	22466560	44365824	40982528
chr1	22466560	44365824	40984576
chr1	22466560	44365824	40986624
chr1	22466560	44365824	40988672
chr1	22466560	44365824	40990720
chr1	22466560	44365824	40992768
chr1	22466560	44365824	40994816
chr1	22466560	44365824	40996864
chr1	22466560	44365824	40998912
chr1	22466560	44365824	41000960
chr1	22466560	44365824	41003008
chr1	22466560	44365824	41005056
chr1	22466560	44365824	41007104
chr1	22466560	44365824	41009152
chr1	22466560	44365824	41011200
chr1	22466560	44365824	41013248
chr1	22466560	44365824	41015296
chr1	22466560	44365824	41017344
chr1	22466560	44365824	41019392
chr1	22466560	44365824	41021440
chr1	22466560	44365824	41023488
chr1	22466560	44365824	41025536
chr1	22466560	44365824	41027584
chr1	22466560	44365824	41029632
chr1	22466560	44365824	41031680
chr1	22466560	44365824	41033728
chr1	22466560	44365824	41035776
chr1	22466560	44365824	41037824
chr1	22466560	44365824	41039872
chr1	22466560	44365824	41041920
chr1	22466560	44365824	41043968
chr1	22466560	44365824	41046016
chr1	22466560	44365824	41048064
chr1	22466560	44365824	41050112
chr1	22466560	44365824	41052160
chr1	22466560	44365824	41054208
chr1	22466560	44365824	41056256
chr1	22466560	44365824	41058304
chr1	22466560	44365824	41060352
chr1	22466560	44365824	41062400
chr1	22466560	44365824	41064448
chr1	22466560	44365824	41066496
chr1	22466560	44365824	41068544
chr1	22466560	44365824	41070592
chr1	22466560	44365824	41072640
chr1	22466560	44365824	41074688
chr1	22466560	44365824	41076736
chr1	22466560	44365824	41078784
chr1	22466560	44365824	41080832
chr1	22466560	44365824	41082880
chr1	22466560	44365824	41084928
chr1	22466560	44365824	41086976
chr1	22466560	44365824	41089024
chr1	22466560	44365824	41091072
chr1	22466560	44365824	41093120
chr1	22466560	44365824	41095168
chr1	22466560	44365824	41097216
chr1	22466560	44365824	41099264
chr1	22466560	44365824	41101312
chr1	22466560	44365824	41103360
chr1	22466560	44365824	41105408
chr1	22466560	44365824	41107456
chr1	22466560	44365824	41109504
chr1	22466560	44365824	41111552
chr1	22466560	44365824	41113600
chr1	22466560	44365824	41115648
chr1	22466560	44365824	41117696
chr1	22466560	44365824	41119744
chr1	22466560	44365824	41121792
chr1	22466560	44365824	41123840
chr1	22466560	44365824	41125888
chr1	22466560	44365824	41127936
chr1	22466560	44365824	41129984
chr1	22466560	44365824	41132032
chr1	22466560	44365824	41134080
chr1	22466560	44365824	41136128
chr1	22466560	44365824	41138176
chr1	22466560	44365824	41140224
chr1	22466560	44365824	41142272
chr1	22466560	44365824	41144320
chr1	22466560	44365824	41146368
chr1	22466560	44365824	41148416
chr1	22466560	44365824	41150464
chr1	22466560	44365824	41152512
chr1	22466560	44365824	41154560
chr1	22466560	44365824	41156608
chr1	22466560	44365824	41158656
chr1	22466560	44365824	41160704
chr1	22466560	44365824	41162752
chr1	22466560	44365824	41164800
chr1	22466560	44365824	41166848
chr1	22466560	44365824	41168896
chr1	22466560	44365824	41170944
chr1	22466560	44365824	41172992
chr1	22466560	44365824	41175040
chr1	22466560	44365824	41177088
chr1	22466560	44365824	41179136
chr1	22466560	44365824	41181184
chr1	22466560	44365824	41183232
chr1	22466560	44365824	41185280
chr1	22466560	44365824	41187328
chr1	22466560	44365824	41189376
chr1	22466560	44365824	41191424
chr1	22466560	44365824	41193472
chr1	22466560	44365824	41195520
chr1	22466560	44365824	41197568
chr1	22466560	44365824	41199616
chr1	22466560	44365824	41201664
chr1	22466560	44365824	41203712
chr1	22466560	44365824	41205760
chr1	22466560	44365824	41207808
chr1	22466560	44365824	41209856
chr1	22466560	44365824	41211904
chr1	22466560	44365824	41213952
chr1	22466560	44365824	41216000
chr1	22466560	44365824	41218048
chr1	22466560	44365824	41220096
chr1	22466560	44365824	41222144
chr1	22466560	44365824	41224192
chr1	22466560	44365824	41226240
chr1	22466560	44365824	41228288
chr1	22466560	44365824	41230336
chr1	22466560	44365824	41232384
chr1	22466560	44365824	41234432
chr1	22466560	44365824	41236480
chr1	22466560	44365824	41238528
chr1	22466560	44365824	41240576
chr1	22466560	44365824	41242624
chr1	22466560	44365824	41244672
chr1	22466560	44365824	41246720
chr1	22466560	44365824	41248768
chr1	22466560	44365824	41250816
chr1	22466560	44365824	41252864
chr1	22466560	44365824	41254912
chr1	22466560	44365824	41256960
chr1	22466560	44365824	41259008
chr1	22466560	44365824	41261056
chr1	22466560	44365824	41263104
chr1	22466560	44365824	41265152
chr1	22466560	44365824	41267200
chr1	22466560	44365824	41269248
chr1	22466560	44365824	41271296
chr1	22466560	44365824	41273344
chr1	22466560	44365824	41275392
chr1	22466560	44365824	41277440
chr1	22466560	44365824	41279488
chr1	22466560	44365824	41281536
chr1	22466560	44365824	41283584
chr1	22466560	44365824	41285632
chr1	22466560	44365824	41287680
chr1	22466560	44365824	41289728
chr1	22466560	44365824	41291776
chr1	22466560	44365824	41293824
chr1	22466560	44365824	41295872
chr1	22466560	44365824	41297920
chr1	22466560	44365824	41299968
chr1	22466560	44365824	41302016
chr1	22466560	44365824	41304064
chr1	22466560	44365824	41306112
