SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
23.89	24.53	30.92	31.89	28.4	25.56	chr5	136780000	636928	634880	136770000	down7	137431504	136120784	11.353920864539518	-0.3146770000457763	126387.61221916944	2968573
24.2	26.14	26.92	26.33	26.34	22.84	chr5	138680000	638976	636928	138670000	down6	139331504	138020784	15.345652413468152	-0.1883246749639511	90995.15983058806	2185857
20.23	21.81	27.75	28.03	24.33	21.4	chr5	142350000	628736	626688	142340000	down11	143001504	141690784	2.3255018638213465	-0.3048702180385589	135043.99201390098	2553654
22.28	22.89	34.94	36.84	30.25	27.08	chr5	144760000	634880	632832	144750000	down8	145411504	144100784	4.242520965615252	-0.3944445848464966	139826.55808270012	2421833
20.52	20.84	23.84	23.38	21.58	17.95	chr5	146170000	677888	675840	146160000	up9	146821504	145510784	44.84114770356691	-0.3429265916347503	77860.26363089781	1101641
29.58	35.03	31.39	30.25	31.75	26.83	chr6	4560000	647168	645120	4550000	down2	5211504	3900784	11.720605390452524	-0.2456393539905548	112637.688092122	2027097
56.62	62.6	72.75	66.1	68.2	59.28	chr6	5120000	651264	649216	5110000	tad1	5771504	4460784	10.249307479224376	-0.2237749695777893	96397.53369945806	2182458
26.77	29.75	38.66	37.66	35.16	30.45	chr6	5400000	671744	669696	5390000	up6	6051504	4740784	12.086529948436176	-0.3852055072784424	112716.74743845242	2081639
51.5	58.28	78.25	77.6	71.3	62.78	chr6	5620000	630784	628736	5610000	down10	6271504	4960784	10.986476370697156	-0.4045050740242004	104382.25511512352	1983135
26.72	28.38	14.336	12.516	18.86	15.78	chr6	6290000	659456	657408	6280000	tad5	6941504	5630784	10.249307479224376	-0.2153321951627731	88151.28480779922	2160279
39.97	37.38	72.9	75.9	57.5	53.3	chr6	6900000	645120	643072	6890000	down3	7551504	6240784	22.3677560806934	-0.5612980127334595	105468.63689746612	1617686
48.06	47.75	82.0	87.9	68.25	62.12	chr6	8930000	665600	663552	8920000	up3	9581504	8270784	15.703977292158273	-0.5142292976379395	114634.49555169747	1611592
61.7	70.44	103.56	104.0	89.8	80.3	chr6	12290000	630784	628736	12280000	down10	12941504	11630784	28.42774034935725	-0.3871797919273376	92745.55118978229	1376021
41.28	48.94	60.56	59.62	53.97	47.25	chr6	16990000	649216	647168	16980000	down1	17641504	16330784	10.986476370697156	-0.4173696339130401	112885.53365387596	1800325
51.12	58.34	76.94	71.5	69.94	59.88	chr6	17370000	649216	647168	17360000	down1	18021504	16710784	8.765850081126576	-0.2175697535276413	115143.1200145492	1834730
53.25	62.66	72.7	66.6	69.06	58.94	chr6	18390000	643072	641024	18380000	down4	19041504	17730784	17.837967237782564	-0.2369167804718017	84735.44143646186	1540081
20.97	25.3	14.99	14.3	18.3	14.8	chr6	20830000	669696	667648	20820000	up5	21481504	20170784	14.98656756684868	-0.0999355763196945	77258.6571490909	1422356
36.1	44.6	36.16	33.47	38.84	31.55	chr6	21220000	653312	651264	21210000	tad2	21871504	20560784	10.986476370697156	-0.3710957169532776	78453.17866874502	1600958
50.8	59.6	71.8	70.25	66.9	58.06	chr6	22120000	661504	659456	22110000	up1	22771504	21460784	6.517864946099275	-0.3248804211616516	102663.3998420688	1767940
45.56	54.34	68.9	62.84	62.38	53.0	chr6	22520000	634880	632832	22510000	down8	23171504	21860784	10.618271908925443	-0.2125915437936782	94961.69458512754	1810853
45.84	58.1	76.6	74.56	68.56	58.3	chr6	22970000	673792	671744	22960000	up7	23621504	22310784	13.179743814811015	-0.3191398382186889	86578.49263397962	1759092
40.88	49.03	78.9	74.75	65.8	57.1	chr6	23490000	628736	626688	23480000	down11	24141504	22830784	15.703977292158273	-0.3659760951995849	91985.07385589808	1707228
30.84	35.66	35.84	34.97	34.53	29.36	chr6	24480000	671744	669696	24470000	up6	25131504	23820784	14.626722752299854	-0.2167091816663742	106606.3136475137	1529076
38.47	46.28	49.56	50.22	47.12	41.1	chr6	24720000	661504	659456	24710000	up1	25371504	24060784	16.41834714575045	-0.2383592128753662	92327.14573339724	1497773
50.22	60.1	48.2	44.28	53.7	44.06	chr6	27640000	677888	675840	27630000	up9	28291504	26980784	10.986476370697156	-0.2163619697093963	87682.8958778354	1778217
20.14	21.75	16.69	16.36	17.72	15.15	chr6	28420000	641024	638976	28410000	down5	29071504	27760784	6.517864946099275	-0.2879465222358703	118952.31216819386	2217822
17.75	18.89	25.05	24.12	22.45	19.39	chr6	28910000	679936	677888	28900000	up10	29561504	28250784	3.4779932286857496	-0.2101216614246368	113250.0919206473	2647623
28.95	29.06	40.03	39.97	36.8	31.94	chr6	29160000	665600	663552	29150000	up3	29811504	28500784	3.0945894083269683	-0.251680314540863	103231.82067750784	2820810
36.38	34.88	38.6	38.56	38.7	34.16	chr6	30400000	663552	661504	30390000	up2	31051504	29740784	9.879583081593957	-0.444713830947876	127068.59587306093	2901107
18.89	20.19	29.7	30.3	26.03	23.34	chr6	31050000	649216	647168	31040000	down1	31701504	30390784	10.986476370697156	-0.4607253968715668	110403.4654206539	2538533
17.64	18.77	21.86	21.9	20.67	18.16	chr6	31510000	675840	673792	31500000	up8	32161504	30850784	4.623644882185972	-0.3065287470817566	102115.12095010422	2333268
19.81	22.66	18.34	16.27	19.58	16.17	chr6	32800000	665600	663552	32790000	up3	33451504	32140784	5.762456824322014	-0.0793125033378601	97406.98336376793	2211884
23.67	24.92	29.58	28.9	28.12	24.31	chr6	34280000	673792	671744	34270000	up7	34931504	33620784	2.7104256200388344	-0.2228064090013504	106704.44381482992	2438364
36.34	40.72	45.38	43.8	44.0	37.3	chr6	34480000	628736	626688	34470000	down11	35131504	33820784	1.5533744475983111	-0.199517160654068	104598.24625486963	2552116
44.1	47.56	60.38	59.66	56.1	49.84	chr6	37470000	638976	636928	37460000	down6	38121504	36810784	2.7104256200388344	-0.3939504623413086	130362.29555845166	2533281
35.7	38.44	33.8	32.2	35.72	30.52	chr6	37990000	677888	675840	37980000	up9	38641504	37330784	3.860637081115177	-0.165532648563385	122652.27526699998	2670534
19.86	20.23	24.73	24.61	23.3	20.33	chr6	39580000	647168	645120	39570000	down2	40231504	38920784	2.3255018638213465	-0.1763710975646972	104337.43434479082	2739527
30.52	30.75	35.5	34.34	32.44	27.75	chr6	39830000	641024	638976	39820000	down5	40481504	39170784	2.3255018638213465	-0.3974831700325012	137115.68621285463	2667889
52.25	56.72	59.44	57.03	57.53	48.75	chr6	42220000	667648	665600	42210000	up4	42871504	41560784	22.710881600796444	-0.3891200125217438	87375.5174457553	1715106
17.81	19.9	17.86	17.61	18.56	15.98	chr6	42620000	653312	651264	42610000	tad2	43271504	41960784	17.484202166668567	-0.2274507284164428	78535.17210349334	1548778
28.9	33.94	29.95	29.64	30.48	25.69	chr6	43330000	626688	624640	43320000	down12	43981504	42670784	11.720605390452524	-0.1700558364391327	83861.32996461896	1482903
34.94	42.0	31.81	30.42	32.72	27.39	chr6	43690000	655360	653312	43680000	tad3	44341504	43030784	16.41834714575045	-0.2602206468582153	79456.61400822169	1519730
48.34	61.9	49.62	48.25	52.28	40.97	chr6	45060000	626688	624640	45050000	down12	45711504	44400784	14.98656756684868	-0.3053711652755737	87490.18211657974	1425136
22.6	25.86	31.69	30.92	29.31	25.12	chr6	48640000	665600	663552	48630000	up3	49291504	47980784	14.98656756684868	-0.2326936274766922	92386.4735686306	2186314
40.62	43.28	46.94	47.16	46.03	40.4	chr6	49430000	628736	626688	49420000	down11	50081504	48770784	7.270233196159122	-0.251795619726181	135696.3515870085	2203146
22.33	23.02	30.25	29.83	27.05	23.77	chr6	50300000	665600	663552	50290000	up3	50951504	49640784	8.019561574501557	-0.3173431158065796	121284.92539626129	2108650
26.0	26.33	36.88	35.9	32.5	29.11	chr6	51180000	649216	647168	51170000	down1	51831504	50520784	2.7104256200388344	-0.5881259441375732	142480.43003541284	2451083
51.7	51.44	59.03	58.2	56.4	50.38	chr6	51600000	641024	638976	51590000	down5	52251504	50940784	2.7104256200388344	-0.4776251912117004	120954.15698834816	2895610
44.1	47.06	66.44	62.88	58.94	51.62	chr6	51870000	649216	647168	51860000	down1	52521504	51210784	1.5533744475983111	-0.3040349781513214	119878.95154967815	2944008
35.44	35.75	39.5	37.75	38.0	33.34	chr6	52610000	628736	626688	52600000	down11	53261504	51950784	3.4779932286857496	-0.0811933800578117	118730.39277201616	2604717
38.0	43.47	51.84	51.84	47.38	41.1	chr6	53020000	628736	626688	53010000	down11	53671504	52360784	8.019561574501557	-0.2049524933099746	102323.9393575801	2220470
18.27	20.6	16.94	17.2	18.34	15.77	chr6	53760000	622592	620544	53750000	down14	54411504	53100784	4.623644882185972	-0.4253233671188354	107112.39602260756	2333005
47.03	53.12	79.44	77.3	70.3	62.88	chr6	54260000	628736	626688	54250000	down11	54911504	53600784	2.7104256200388344	-0.215064525604248	110077.128589138	2414881
29.5	31.45	38.3	37.44	35.28	30.98	chr6	55530000	643072	641024	55520000	down4	56181504	54870784	5.762456824322014	-0.4664971530437469	121263.01904220712	2041154
50.8	59.47	76.8	75.44	69.56	60.38	chr6	56060000	667648	665600	56050000	up4	56711504	55400784	12.81609916061542	-0.4820719361305237	104055.08047555968	1845616
19.42	20.95	22.36	21.62	21.19	18.11	chr6	56930000	638976	636928	56920000	down6	57581504	56270784	26.43510443859269	-0.3249848783016205	97809.87803772216	1327518
41.34	49.6	36.2	35.56	39.8	33.4	chr6	57580000	651264	649216	57570000	tad1	58231504	56920784	28.42774034935725	-0.2299399673938751	69431.23411121582	1088872
27.88	32.7	34.25	32.88	32.72	27.81	chr6	58540000	667648	665600	58530000	up4	59191504	57880784	22.3677560806934	-0.2404100596904754	85647.48768147752	1284965
46.3	55.62	62.28	60.56	59.62	51.38	chr6	59210000	630784	628736	59200000	down10	59861504	58550784	20.98765432098765	-0.2219136506319046	87302.92078880323	1393264
31.86	37.72	39.94	37.47	39.12	33.28	chr6	60970000	675840	673792	60960000	up8	61621504	60310784	16.41834714575045	-0.1280386000871658	100176.39265291343	1506722
50.6	65.44	50.16	47.4	55.66	43.8	chr6	61960000	677888	675840	61950000	up9	62611504	61300784	16.41834714575045	-0.2556976675987243	80296.58233111238	1510763
39.16	45.47	58.4	57.4	53.22	46.34	chr6	65140000	647168	645120	65130000	down2	65791504	64480784	22.02387059266099	-0.2827101647853851	86794.09099172943	1815399
53.56	65.4	74.75	72.9	68.7	59.44	chr6	65640000	671744	669696	65630000	up6	66291504	64980784	17.129677127625214	-0.252277672290802	84281.54757111364	1812029
19.36	20.9	14.25	13.6	15.71	12.914	chr6	67330000	649216	647168	67320000	down1	67981504	66670784	19.245427842945027	-0.155471920967102	86672.41348517784	1731753
20.83	25.42	20.72	22.17	21.53	18.2	chr6	67860000	657408	655360	67850000	tad4	68511504	67200784	33.6076817558299	-0.1552593261003494	60309.64822705731	1142415
22.52	27.84	16.8	16.6	20.53	17.38	chr6	68650000	677888	675840	68640000	up9	69301504	67990784	38.59307137238808	-0.089250698685646	56770.38803705463	829481
37.34	35.56	71.4	76.75	56.84	49.97	chr6	70790000	675840	673792	70780000	up8	71441504	70130784	37.67313019390582	-0.5401617288589478	95957.95468702908	1525232
38.25	40.56	59.5	59.56	52.25	45.62	chr6	71150000	634880	632832	71140000	down8	71801504	70490784	10.249307479224376	-0.2303999364376068	110290.1043288516	2217538
36.97	36.7	37.4	36.25	37.12	31.92	chr6	72920000	679936	677888	72910000	up10	73571504	72260784	7.270233196159122	-0.1789096146821975	116219.09808514154	2623178
16.83	21.45	8.78	8.766	13.26	10.055	chr6	76220000	643072	641024	76210000	down4	76871504	75560784	13.90475321941414	-0.1309427917003631	80035.73905820117	1451745
25.84	31.6	24.8	24.3	26.58	22.55	chr6	77250000	667648	665600	77240000	up4	77901504	76590784	6.894429055093874	-0.1707281172275543	94657.5562670696	1672480
37.5	47.7	60.16	59.94	53.7	45.9	chr6	78530000	673792	671744	78520000	up7	79181504	77870784	19.59539307441226	-0.3935084342956543	87052.25772308542	1393790
27.17	33.6	20.84	19.42	24.8	20.05	chr6	78930000	630784	628736	78920000	down10	79581504	78270784	25.091481139495915	-0.1229204535484314	80571.09232947475	1325172
42.66	40.44	59.12	57.53	52.3	44.78	chr6	82990000	667648	665600	82980000	up4	83641504	82330784	3.0945894083269683	-0.2197671085596084	100673.3270573844	2600829
27.3	31.2	28.47	26.72	29.27	25.02	chr6	84610000	641024	638976	84600000	down5	85261504	83950784	5.004008830827339	-0.3204399645328522	93207.2641878724	2626111
23.42	25.7	29.58	29.03	27.72	24.47	chr6	84910000	663552	661504	84900000	up2	85561504	84250784	4.623644882185972	-0.2356632351875305	110054.85596689756	2588886
21.84	22.17	24.55	24.81	23.69	20.67	chr6	85150000	643072	641024	85140000	down4	85801504	84490784	6.140540869175321	-0.4484638571739197	99865.31771294682	2231311
19.42	19.7	22.98	22.27	22.16	19.11	chr6	86040000	641024	638976	86030000	down5	86691504	85380784	25.42852691616414	-0.2491732835769653	86769.63529652572	2364416
32.88	32.75	43.53	43.6	40.1	35.66	chr6	88530000	679936	677888	88520000	up10	89181504	87870784	3.0945894083269683	-0.3485067486763	122658.8107746637	2753413
25.39	28.14	27.08	26.89	25.25	21.11	chr6	90320000	667648	665600	90310000	up4	90971504	89660784	13.542628501077257	-0.2837430834770202	122843.58219482622	1933531
17.75	20.16	23.83	23.45	21.78	18.56	chr6	90610000	626688	624640	90600000	down12	91261504	89950784	5.004008830827339	-0.1667229980230331	108683.07546412115	2281113
29.48	31.05	38.56	36.78	36.16	31.08	chr6	91150000	675840	673792	91140000	up8	91801504	90490784	0.7782071596578624	-0.2629472017288208	107279.65364341105	2835447
23.73	24.05	35.53	35.6	31.61	28.17	chr6	91520000	667648	665600	91510000	up4	92171504	90860784	0.3894835637936079	-0.4956479668617248	110583.06668831353	2897577
26.86	27.78	30.78	32.03	29.72	26.55	chr6	92210000	669696	667648	92200000	up5	92861504	91550784	1.9398181396745056	-0.3756186962127685	117895.14696927024	2682517
20.88	24.12	47.1	47.1	37.84	34.22	chr6	92770000	677888	675840	92760000	up9	93421504	92110784	1.5533744475983111	-0.4825252294540405	121436.71750575917	2325024
45.12	55.03	69.25	65.9	63.38	54.22	chr6	93760000	657408	655360	93750000	tad4	94411504	93100784	1.9398181396745056	-0.2711688876152038	100399.65134834386	2295621
29.4	32.0	42.2	42.28	38.44	34.47	chr6	94510000	673792	671744	94500000	up7	95161504	93850784	1.5533744475983111	-0.325129747390747	118070.35926723803	2311175
23.11	27.67	38.28	38.1	32.97	29.3	chr6	95040000	677888	675840	95030000	up9	95691504	94380784	6.517864946099275	-0.3363438248634338	130685.6093786526	2091816
17.97	20.8	21.36	19.27	19.53	16.4	chr6	95490000	655360	653312	95480000	tad3	96141504	94830784	12.451694538490475	-0.1126557812094688	88905.25565378659	1820744
24.55	25.78	40.75	44.1	33.25	30.31	chr6	97140000	626688	624640	97130000	down12	97791504	96480784	13.179743814811015	-0.3958533406257629	106066.80286405448	1991307
25.2	27.16	37.3	36.4	32.75	28.72	chr6	97530000	653312	651264	97520000	tad2	98181504	96870784	5.383612811539353	-0.1589233875274658	108524.72957927154	2217729
48.5	54.66	67.3	64.6	62.47	54.66	chr6	97760000	641024	638976	97750000	down5	98411504	97100784	5.004008830827339	-0.3467604219913482	109819.8446328152	2252442
51.56	63.5	75.75	68.9	70.9	59.75	chr6	98520000	665600	663552	98510000	up3	99171504	97860784	5.762456824322014	-0.3014140427112579	93340.78845201476	1973443
20.98	21.56	12.42	11.38	15.625	12.91	chr6	98940000	641024	638976	98930000	down5	99591504	98280784	5.004008830827339	-0.235039621591568	101468.40249367568	2115140
39.22	50.66	61.47	60.88	55.03	46.22	chr6	101650000	661504	659456	101640000	up1	102301504	100990784	12.81609916061542	-0.2984591126441955	96395.32705301952	1652170
29.11	35.9	25.22	22.98	29.2	23.83	chr6	102180000	651264	649216	102170000	tad1	102831504	101520784	13.542628501077257	-0.1366967111825943	77101.10096282928	1502388
45.2	53.8	81.44	80.2	70.7	61.72	chr6	103290000	677888	675840	103280000	up9	103941504	102630784	14.266117969821671	-0.3579288721084595	104475.11213611222	1424234
19.25	23.12	11.516	11.19	15.53	11.914	chr6	105750000	653312	651264	105740000	tad2	106401504	105090784	17.484202166668567	-0.1919772624969482	79336.73467210006	1389100
25.4	27.6	25.2	25.27	24.25	20.84	chr6	106810000	651264	649216	106800000	tad1	107461504	106150784	17.837967237782564	-0.5447777509689331	94534.73148989015	1432610
43.22	47.06	53.44	54.72	49.6	43.4	chr6	108070000	645120	643072	108060000	down3	108721504	107410784	19.59539307441226	-0.5296211838722229	102612.4333653548	1897035
26.92	27.86	27.55	26.77	27.56	24.17	chr6	108420000	649216	647168	108410000	down1	109071504	107760784	12.451694538490475	-0.1811904311180114	111491.6965831113	1893687
26.33	29.16	30.55	31.55	29.06	25.36	chr6	108790000	643072	641024	108780000	down4	109441504	108130784	13.90475321941414	-0.3605609238147735	113707.14567481846	1894816
23.83	27.75	34.0	33.25	30.56	26.33	chr6	112490000	661504	659456	112480000	up1	113141504	111830784	8.019561574501557	-0.2190331518650055	96629.23551798065	2046570
23.27	23.42	30.84	29.9	28.0	24.12	chr6	113050000	649216	647168	113040000	down1	113701504	112390784	3.0945894083269683	-0.3735643923282623	115987.65218714124	2718235
29.6	29.78	41.28	41.66	36.88	32.22	chr6	113750000	671744	669696	113740000	up6	114401504	113090784	0.3894835637936079	-0.3823912739753723	122924.12864755586	2928636
48.2	51.84	69.1	67.9	62.75	54.84	chr6	115550000	649216	647168	115540000	down1	116201504	114890784	4.242520965615252	-0.3476037681102752	125194.67587665693	2533374
19.31	20.31	23.86	23.83	22.7	19.72	chr6	116200000	659456	657408	116190000	tad5	116851504	115540784	8.393085811778743	-0.2130147367715835	106407.5497921182	2284196
23.98	30.55	36.03	34.34	33.34	27.25	chr6	117170000	657408	655360	117160000	tad4	117821504	116510784	13.90475321941414	-0.3608776926994324	79770.61983144748	1891571
28.36	27.12	43.44	46.6	36.1	32.62	chr6	117840000	645120	643072	117830000	down3	118491504	117180784	10.618271908925443	-0.6800793409347534	124677.9626698104	2037083
33.75	35.25	49.66	49.4	44.53	39.38	chr6	119470000	679936	677888	119460000	up10	120121504	118810784	2.3255018638213465	-0.4286409318447113	114806.47825777924	2395418
37.53	36.1	40.06	39.03	39.62	34.66	chr6	119990000	671744	669696	119980000	up6	120641504	119330784	2.7104256200388344	-0.2909661531448364	106157.3476033936	2777276
34.28	33.97	50.47	50.16	44.6	39.5	chr6	121200000	638976	636928	121190000	down6	121851504	120540784	5.004008830827339	-0.314486563205719	111400.84793906572	2292327
60.6	65.7	85.25	81.1	74.1	63.44	chr6	121560000	632832	630784	121550000	down9	122211504	120900784	18.89470264354844	-0.4010742306709289	119952.31021679923	1683238
32.66	32.53	44.47	46.56	38.16	33.3	chr6	122890000	663552	661504	122880000	up2	123541504	122230784	21.37298583984375	-0.4292454421520233	100596.593374179	1806330
25.27	27.38	35.75	37.25	31.02	26.89	chr6	124410000	630784	628736	124400000	down10	125061504	123750784	14.626722752299854	-0.3663214445114136	134265.53791545203	1838198
34.16	30.03	38.5	38.47	35.88	30.73	chr6	125300000	632832	630784	125290000	down9	125951504	124640784	5.004008830827339	-0.222442477941513	108724.7800687212	2860562
24.44	26.22	27.4	26.62	26.23	22.42	chr6	125630000	630784	628736	125620000	down10	126281504	124970784	4.242520965615252	-0.4484951496124267	135524.09085945092	2616522
38.38	45.8	51.2	48.94	47.38	39.72	chr6	126490000	669696	667648	126480000	up5	127141504	125830784	6.517864946099275	-0.2892642915248871	124211.80447124936	2160507
41.47	44.22	63.66	62.4	56.97	50.2	chr6	127130000	677888	675840	127120000	up9	127781504	126470784	3.0945894083269683	-0.3806373178958893	101141.89021845067	2386504
26.98	28.42	42.7	42.5	37.4	32.97	chr6	127470000	636928	634880	127460000	down7	128121504	126810784	1.9398181396745056	-0.3794567584991455	112154.47529865148	2527119
31.36	32.06	43.88	42.3	39.66	34.7	chr6	127950000	679936	677888	127940000	up10	128601504	127290784	2.3255018638213465	-0.3972192406654358	110833.4387979724	2457767
25.56	30.27	25.58	25.08	25.88	21.56	chr6	129570000	649216	647168	129560000	down1	130221504	128910784	29.7409649312799	-0.3038277626037597	74422.7682103675	1052906
21.95	23.33	47.47	51.72	36.72	33.9	chr6	131360000	653312	651264	131350000	tad2	132011504	130700784	50.754078177900894	-0.3887103199958801	59914.55413558459	752466
43.7	41.9	57.12	61.1	50.1	44.22	chr6	133900000	665600	663552	133890000	up3	134551504	133240784	30.71790370446368	-0.5331408381462097	101495.02850019273	1545612
42.75	43.47	61.03	60.16	55.3	49.4	chr6	134410000	638976	636928	134400000	down6	135061504	133750784	7.2841644287109375	-0.3537830114364624	107518.295393762	2240394
22.7	23.55	28.17	28.03	26.92	23.64	chr6	134640000	634880	632832	134630000	down8	135291504	133980784	3.4779932286857496	-0.4007455706596374	103106.1852270839	2381735
21.19	21.11	27.06	26.62	25.23	21.67	chr6	134970000	636928	634880	134960000	down7	135621504	134310784	4.623644882185972	-0.0986026525497436	102032.99580436388	2251494
34.78	39.62	36.88	35.03	36.38	30.69	chr6	135420000	641024	638976	135410000	down5	136071504	134760784	2.7104256200388344	-0.3168553709983825	109839.40927918607	2239511
33.03	39.38	52.53	50.03	46.97	40.84	chr6	137410000	647168	645120	137400000	down2	138061504	136750784	4.623644882185972	-0.2037194818258285	109894.01523462696	1784217
30.27	34.5	48.88	47.72	42.9	37.53	chr6	137750000	634880	632832	137740000	down8	138401504	137090784	9.509098716034185	-0.3988318741321563	110893.53933109528	1668624
25.12	27.14	41.56	44.03	35.1	31.75	chr6	140470000	663552	661504	140460000	up2	141121504	139810784	6.894429055093874	-0.2752122282981872	97953.06550443768	1920520
31.44	31.16	43.72	47.97	36.72	34.44	chr6	140730000	645120	643072	140720000	down3	141381504	140070784	7.270233196159122	-0.4246036112308502	124085.77104085233	1936345
17.28	23.5	31.14	30.89	27.42	22.97	chr6	141470000	677888	675840	141460000	up9	142121504	140810784	9.509098716034185	-0.2873387932777405	105534.07543959352	1613789
28.22	34.3	22.64	21.52	26.16	21.12	chr6	141820000	638976	636928	141810000	down6	142471504	141160784	14.626722752299854	-0.0766356587409973	87603.63009344421	1556572
33.44	36.53	53.84	51.5	46.72	40.84	chr6	142760000	634880	632832	142750000	down8	143411504	142100784	4.623644882185972	-0.1068220138549804	103212.3042879822	2123485
24.36	25.95	35.72	36.5	32.1	28.33	chr6	145370000	632832	630784	145360000	down9	146021504	144710784	6.894429055093874	-0.3621072173118591	109264.1289519178	2008239
38.78	41.7	52.06	50.16	47.16	41.3	chr6	145830000	661504	659456	145820000	up1	146481504	145170784	15.703977292158273	-0.3787358403205871	90426.78859194054	2031068
16.97	19.95	20.7	19.67	19.66	16.62	chr6	147100000	677888	675840	147090000	up9	147751504	146440784	10.249307479224376	-0.2299523651599884	97935.93038040312	1914491
29.61	27.77	42.1	42.8	36.9	32.47	chr7	4540000	677888	675840	4530000	up9	5191504	3880784	17.129677127625214	-0.2192756235599517	114257.78252110626	2347799
28.81	31.05	35.03	33.34	31.73	26.44	chr7	6110000	677888	675840	6100000	up9	6761504	5450784	49.6536446161972	-0.4164187014102936	67899.20077561846	1289152
45.44	45.72	47.9	49.62	45.9	40.16	chr7	6350000	669696	667648	6340000	up5	7001504	5690784	21.33381971280812	-0.247794359922409	101090.9913729252	1726562
25.78	24.34	26.92	27.23	24.08	20.22	chr7	15930000	643072	641024	15920000	down4	16581504	15270784	59.61682417002002	-0.370780348777771	50033.46527019176	1583293
43.4	45.56	70.75	74.5	59.3	51.4	chr7	18890000	643072	641024	18880000	down4	19541504	18230784	40.41243459526008	-0.2793606519699096	110252.69995822036	1885276
36.0	37.44	38.25	39.53	35.34	29.98	chr7	31190000	647168	645120	31180000	down2	31841504	30530784	45.41872332987548	-0.3337693810462951	76514.94136087423	1506491
43.84	45.28	74.2	77.5	62.34	55.22	chr7	34390000	677888	675840	34380000	up9	35041504	33730784	12.81609916061542	-0.4829744696617126	121020.836281192	2332007
18.7	19.44	26.28	26.81	23.73	20.97	chr7	35260000	665600	663552	35250000	up3	35911504	34600784	0.7782071596578624	-0.2462085932493209	99180.8815569414	2831092
19.73	23.8	28.56	28.36	25.33	21.77	chr7	35890000	671744	669696	35880000	up6	36541504	35230784	4.623644882185972	-0.2302130460739135	129552.55001574878	2296997
34.75	43.6	46.03	48.3	43.44	37.94	chr7	39710000	667648	665600	39700000	up4	40361504	39050784	45.13031550068587	-0.1491065025329589	55224.17270392965	1344308
41.34	50.94	37.88	35.1	42.56	34.3	chr7	40300000	634880	632832	40290000	down8	40951504	39640784	8.019561574501557	-0.2477404475212097	89457.95694289103	2148102
18.42	21.77	13.55	12.63	15.36	12.65	chr7	40690000	657408	655360	40680000	tad4	41341504	40030784	19.245427842945027	-0.1001589074730873	76111.600656695	1624859
26.61	32.1	31.78	32.72	30.6	25.95	chr7	40930000	673792	671744	40920000	up7	41581504	40270784	26.769110343543502	-0.3214820027351379	70200.5083218196	1514991
39.1	47.44	34.66	35.0	38.28	31.22	chr7	41510000	673792	671744	41500000	up7	42161504	40850784	35.186515129061554	-0.1009640246629715	61164.29590070585	1013105
42.4	47.78	41.12	39.47	42.03	34.56	chr7	42440000	671744	669696	42430000	up6	43091504	41780784	40.41243459526008	-0.1500787734985351	64123.67910406904	701104
42.2	50.3	48.44	45.97	47.7	39.9	chr7	43270000	673792	671744	43260000	up7	43921504	42610784	36.43590240491852	-0.1702591180801391	70901.99189383023	1480642
62.5	63.56	79.44	76.56	71.9	61.84	chr7	44250000	673792	671744	44240000	up7	44901504	43590784	9.879583081593957	-0.3382322788238525	111202.90847128267	2582834
30.08	32.38	46.84	45.75	41.66	36.38	chr7	46640000	628736	626688	46630000	down11	47291504	45980784	1.5533744475983111	-0.1825290024280548	109621.35443803012	2171350
40.06	45.25	65.4	62.7	57.25	49.25	chr7	49130000	663552	661504	49120000	up2	49781504	48470784	7.645277369295016	-0.4668685793876648	104478.2562616484	2015511
33.34	36.16	48.7	47.53	44.9	39.53	chr7	49460000	626688	624640	49450000	down12	50111504	48800784	1.5533744475983111	-0.1794132888317108	96118.98548657449	2236581
51.5	58.94	60.3	58.78	58.1	49.84	chr7	49940000	643072	641024	49930000	down4	50591504	49280784	13.179743814811015	-0.4216610789299011	119574.79517372733	1866805
23.97	28.39	31.05	30.56	28.0	23.94	chr7	51480000	679936	677888	51470000	up10	52131504	50820784	27.766568250819816	-0.2088584899902343	86335.102740405	1216636
48.25	55.53	69.6	73.1	64.7	57.56	chr7	52020000	677888	675840	52010000	up9	52671504	51360784	16.41834714575045	-0.4201433062553406	98432.56317511192	1301949
25.66	30.86	12.22	11.695	18.08	14.555	chr7	52380000	671744	669696	52370000	up6	53031504	51720784	22.02387059266099	-0.1090034395456314	93153.10043026484	1241175
34.06	43.6	20.92	21.33	28.52	22.08	chr7	54730000	663552	661504	54720000	up2	55381504	54070784	23.39485273721449	-0.1789264678955078	75810.765948122	1200689
48.8	59.78	60.6	60.97	57.22	49.72	chr7	56280000	671744	669696	56270000	up6	56931504	55620784	16.77439212065251	-0.2171263992786407	107402.17874069448	1518054
35.22	44.0	33.84	31.08	37.8	30.8	chr7	56930000	675840	673792	56920000	up8	57581504	56270784	23.053247152970144	-0.197136104106903	93653.72259728766	1525873
20.66	24.25	33.88	32.72	28.95	25.67	chr7	57510000	663552	661504	57500000	up2	58161504	56850784	15.345652413468152	-0.3466916680335998	109423.50631084065	1525701
